dataset_id,model,family,shift_axis,shift_lambda,split_policy,clean_split_passed,leakage_risk_level,applicable,status,error_message,accuracy,auc,nll,nll_norm,ece,utility,n_train,best_gbdt,reference_utility,failed,failure_reason,metric_notes
credit-approval,hist_gbdt,gbdt,label_noise,0.1,train_only,True,low,True,ok,,0.821256038647343,0.8844045368620037,0.4383178974513048,0.6323590569858747,0.0730627637272194,0.2284097238575964,483,catboost_tuned,0.2812469880007349,True,utility_gap,
credit-approval,hist_gbdt,gbdt,label_noise,0.2,train_only,True,low,True,ok,,0.7922705314009661,0.8539697542533081,0.4853881773043785,0.7002671163031597,0.068170903583524,0.1940156780911499,483,catboost_tuned,0.2812469880007349,True,utility_gap,
credit-approval,hist_gbdt,gbdt,label_noise,0.3,train_only,True,low,True,ok,,0.6763285024154589,0.7268431001890359,0.6474441298031,0.9340644353196028,0.0928403032965967,0.0570569691732812,483,catboost_tuned,0.2812469880007349,True,utility_gap;nll,
credit-approval,hist_gbdt,gbdt,label_noise,0.4,train_only,True,low,True,ok,,0.642512077294686,0.6879017013232513,0.663819832041784,0.9576895797304265,0.1075878531580589,0.0283179625066011,483,catboost_tuned,0.2812469880007349,True,utility_gap;ece;nll,
credit-approval,logreg,linear,label_noise,0.0,train_only,True,low,True,ok,,0.8357487922705314,0.9141776937618148,0.3725281444938536,0.5374445066528498,0.0617597319710579,0.2717392132671483,483,catboost_tuned,0.2812469880007349,False,,
credit-approval,logreg,linear,label_noise,0.05,train_only,True,low,True,ok,,0.8405797101449275,0.9040642722117204,0.378961263497473,0.5467255355368201,0.0535483063281476,0.2677821298691656,483,catboost_tuned,0.2812469880007349,False,,
credit-approval,logreg,linear,label_noise,0.1,train_only,True,low,True,ok,,0.8357487922705314,0.9150283553875236,0.3857404155837849,0.5565057846331745,0.0895813777689132,0.2607542322824779,483,catboost_tuned,0.2812469880007349,False,,
credit-approval,logreg,linear,label_noise,0.2,train_only,True,low,True,ok,,0.8019323671497585,0.8851606805293005,0.4554197464911843,0.6570318097857405,0.106519723755995,0.2116826055707977,483,catboost_tuned,0.2812469880007349,True,utility_gap;ece,
credit-approval,logreg,linear,label_noise,0.3,train_only,True,low,True,ok,,0.8019323671497585,0.8002835538752363,0.5571054782206168,0.8037333106809583,0.1485051162349312,0.1295680824775227,483,catboost_tuned,0.2812469880007349,True,utility_gap;ece;nll,
credit-approval,logreg,linear,label_noise,0.4,train_only,True,low,True,ok,,0.6859903381642513,0.7278827977315689,0.6294072857540124,0.9080427698566964,0.099398664284867,0.0653649661167044,483,catboost_tuned,0.2812469880007349,True,utility_gap;nll,
credit-g,hist_gbdt,gbdt,covariate_shift,0.0,test_only,True,low,True,ok,,0.7533333333333333,0.7705291005291006,0.5923290615525585,0.8545501996762898,0.1258561555079008,0.101148894180718,700,catboost_tuned,0.1728491152453893,True,utility_gap;ece;nll,
credit-g,hist_gbdt,gbdt,covariate_shift,0.05,test_only,True,low,True,ok,,0.7633333333333333,0.7879365079365079,0.5540886943895585,0.7993810116084565,0.1129989115437882,0.1278636919864831,700,catboost_tuned,0.1728491152453893,True,utility_gap;ece;nll,
credit-g,hist_gbdt,gbdt,covariate_shift,0.1,test_only,True,low,True,ok,,0.75,0.8051322751322751,0.5262030761178611,0.759150568415756,0.09069289463337,0.1484125468448954,700,catboost_tuned,0.1728491152453893,True,nll,
credit-g,hist_gbdt,gbdt,covariate_shift,0.2,test_only,True,low,True,ok,,0.7466666666666667,0.7858201058201059,0.566688499474506,0.8175586879206777,0.0914349278763225,0.1234824450855692,700,catboost_tuned,0.1728491152453893,True,utility_gap;nll,
credit-g,hist_gbdt,gbdt,covariate_shift,0.3,test_only,True,low,True,ok,,0.7066666666666667,0.7444973544973544,0.6041165439904697,0.8715559421340299,0.1171978288300659,0.0816677256678518,700,catboost_tuned,0.1728491152453893,True,utility_gap;ece;nll,
credit-g,hist_gbdt,gbdt,covariate_shift,0.4,test_only,True,low,True,ok,,0.6966666666666667,0.761005291005291,0.5888091386130749,0.8494720243071855,0.1408508058657787,0.0878400833865404,700,catboost_tuned,0.1728491152453893,True,utility_gap;ece;nll,
credit-g,logreg,linear,covariate_shift,0.0,test_only,True,low,True,ok,,0.76,0.8044444444444444,0.4853767111800205,0.7002505741824104,0.0427859332907875,0.1769231966426748,700,catboost_tuned,0.1728491152453893,False,,
credit-g,logreg,linear,covariate_shift,0.05,test_only,True,low,True,ok,,0.7533333333333333,0.8044444444444444,0.488195741474743,0.7043175752087222,0.0339453912549026,0.1764712047419583,700,catboost_tuned,0.1728491152453893,False,,
credit-g,logreg,linear,covariate_shift,0.1,test_only,True,low,True,ok,,0.75,0.8044444444444444,0.4948298340817065,0.7138885477135866,0.0601775649620729,0.1678534782490649,700,catboost_tuned,0.1728491152453893,False,,
credit-g,logreg,linear,covariate_shift,0.2,test_only,True,low,True,ok,,0.7433333333333333,0.8044444444444444,0.5199574352233962,0.7501400132701381,0.0263305030610637,0.1627474509623013,700,catboost_tuned,0.1728491152453893,True,nll,
credit-g,logreg,linear,covariate_shift,0.3,test_only,True,low,True,ok,,0.7233333333333334,0.8044444444444444,0.5614404419165487,0.809987341307513,0.0717478832385889,0.1327097765155838,700,catboost_tuned,0.1728491152453893,True,utility_gap;nll,
credit-g,logreg,linear,covariate_shift,0.4,test_only,True,low,True,ok,,0.7066666666666667,0.8044444444444444,0.6197029111293654,0.8940423167107895,0.0897875147080922,0.1013853576007001,700,catboost_tuned,0.1728491152453893,True,utility_gap;nll,
credit-g,hist_gbdt,gbdt,label_noise,0.0,train_only,True,low,True,ok,,0.7533333333333333,0.7705291005291006,0.5923290615525585,0.8545501996762898,0.1258561555079008,0.101148894180718,700,catboost_tuned,0.1728491152453893,True,utility_gap;ece;nll,
credit-g,hist_gbdt,gbdt,label_noise,0.05,train_only,True,low,True,ok,,0.74,0.7846560846560847,0.5324188498977905,0.7681180344233478,0.0942832487342383,0.1363375695557776,700,catboost_tuned,0.1728491152453893,True,utility_gap;nll,
credit-g,hist_gbdt,gbdt,label_noise,0.1,train_only,True,low,True,ok,,0.7466666666666667,0.7542328042328043,0.5525757088769885,0.7971982349125348,0.0693697673348957,0.1229480575407419,700,catboost_tuned,0.1728491152453893,True,utility_gap;nll,
credit-g,hist_gbdt,gbdt,label_noise,0.2,train_only,True,low,True,ok,,0.7,0.7173544973544973,0.5960655061479658,0.8599407497646403,0.0801425309735073,0.0820633429499804,700,catboost_tuned,0.1728491152453893,True,utility_gap;nll,
credit-g,hist_gbdt,gbdt,label_noise,0.3,train_only,True,low,True,ok,,0.6266666666666667,0.6280952380952382,0.6988043682159977,1.008161596576765,0.1356171733709616,-0.0157385803138884,700,catboost_tuned,0.1728491152453893,True,utility_gap;ece;nll,
credit-g,hist_gbdt,gbdt,label_noise,0.4,train_only,True,low,True,ok,,0.5766666666666667,0.5504232804232805,0.7286146644743073,1.0511687631560591,0.1308260601338814,-0.0623676928254458,700,catboost_tuned,0.1728491152453893,True,utility_gap;ece;nll,
credit-g,logreg,linear,label_noise,0.0,train_only,True,low,True,ok,,0.76,0.8044444444444444,0.4853767111800205,0.7002505741824104,0.0427859332907875,0.1769231966426748,700,catboost_tuned,0.1728491152453893,False,,
credit-g,logreg,linear,label_noise,0.05,train_only,True,low,True,ok,,0.7733333333333333,0.8074074074074074,0.4772481718641113,0.6885235708216771,0.0332238479854846,0.1853907517489925,700,catboost_tuned,0.1728491152453893,False,,
credit-g,logreg,linear,label_noise,0.1,train_only,True,low,True,ok,,0.7666666666666667,0.7829100529100529,0.5067448467485846,0.7310782774002207,0.0537239524782025,0.1589502448028117,700,catboost_tuned,0.1728491152453893,False,,
credit-g,logreg,linear,label_noise,0.2,train_only,True,low,True,ok,,0.7166666666666667,0.722962962962963,0.5510288128318441,0.7949665356594343,0.0356689725348014,0.1149132818322464,700,catboost_tuned,0.1728491152453893,True,utility_gap;nll,
credit-g,logreg,linear,label_noise,0.3,train_only,True,low,True,ok,,0.6366666666666667,0.64989417989418,0.6185925424730967,0.8924403933568321,0.0749046699665547,0.0402499109626024,700,catboost_tuned,0.1728491152453893,True,utility_gap;nll,
credit-g,logreg,linear,label_noise,0.4,train_only,True,low,True,ok,,0.6366666666666667,0.5796296296296296,0.6495959465769219,0.9371688507080972,0.0653139910906182,0.0041569169398175,700,catboost_tuned,0.1728491152453893,True,utility_gap;nll,
eucalyptus,hist_gbdt,gbdt,covariate_shift,0.0,test_only,True,low,True,ok,,0.6470588235294118,0.8908376121157626,1.3607629976616236,0.8454895881032262,0.2381310814513488,0.107578895048691,515,catboost_tuned,0.2625953827457046,True,utility_gap;ece;nll,
eucalyptus,hist_gbdt,gbdt,covariate_shift,0.05,test_only,True,low,True,ok,,0.4841628959276018,0.808997364341991,1.961763972740912,1.2189124896243786,0.358470262164297,-0.0815942874113358,515,catboost_tuned,0.2625953827457046,True,utility_gap;ece;nll,
eucalyptus,hist_gbdt,gbdt,covariate_shift,0.1,test_only,True,low,True,ok,,0.4705882352941176,0.7977765365686028,2.2041117644513526,1.3694916389274518,0.3587051879252443,-0.1327785061701558,515,catboost_tuned,0.2625953827457046,True,utility_gap;ece;nll,
eucalyptus,hist_gbdt,gbdt,covariate_shift,0.2,test_only,True,low,True,ok,,0.3529411764705882,0.7165631415757114,3.37721072050767,2.0983790020206525,0.4610728752145921,-0.417989999627027,515,catboost_tuned,0.2625953827457046,True,utility_gap;ece;nll,
eucalyptus,hist_gbdt,gbdt,covariate_shift,0.3,test_only,True,low,True,ok,,0.334841628959276,0.6762903544440422,4.324089764151958,2.686708030639244,0.4845644061377593,-0.6159974220200188,515,catboost_tuned,0.2625953827457046,True,utility_gap;ece;nll,
eucalyptus,hist_gbdt,gbdt,covariate_shift,0.4,test_only,True,low,True,ok,,0.3303167420814479,0.6217456135280885,4.67353634898843,2.903831401560693,0.463752172981472,-0.6967413790174541,515,catboost_tuned,0.2625953827457046,True,utility_gap;ece;nll,
eucalyptus,logreg,linear,covariate_shift,0.0,test_only,True,low,True,ok,,0.6380090497737556,0.8954587698666053,0.8190187057361001,0.5088849339316378,0.0965738228868001,0.2371316821625238,515,catboost_tuned,0.2625953827457046,False,,
eucalyptus,logreg,linear,covariate_shift,0.05,test_only,True,low,True,ok,,0.6018099547511312,0.886452533623506,0.8721678020997419,0.5419083242426436,0.1020111393777712,0.2175551548325494,515,catboost_tuned,0.2625953827457046,True,utility_gap;ece,
eucalyptus,logreg,linear,covariate_shift,0.1,test_only,True,low,True,ok,,0.5520361990950227,0.8667083484209002,1.0438166032702854,0.6485597208851791,0.1436537724473514,0.1628546810565443,515,catboost_tuned,0.2625953827457046,True,utility_gap;ece,
eucalyptus,logreg,linear,covariate_shift,0.2,test_only,True,low,True,ok,,0.4117647058823529,0.8130554609481738,1.7267888681716363,1.07291424840369,0.3121279682927764,-0.0379657509654485,515,catboost_tuned,0.2625953827457046,True,utility_gap;ece;nll,
eucalyptus,logreg,linear,covariate_shift,0.3,test_only,True,low,True,ok,,0.2941176470588235,0.7611138605523183,2.826784992689234,1.756380268446658,0.4704195858825208,-0.3104904994583666,515,catboost_tuned,0.2625953827457046,True,utility_gap;ece;nll,
eucalyptus,logreg,linear,covariate_shift,0.4,test_only,True,low,True,ok,,0.2760180995475113,0.7294673980529548,4.255705863488482,2.644218724195573,0.5361049876000555,-0.6037703105280221,515,catboost_tuned,0.2625953827457046,True,utility_gap;ece;nll,
eucalyptus,hist_gbdt,gbdt,label_noise,0.0,train_only,True,low,True,ok,,0.6470588235294118,0.8908376121157626,1.3607629976616236,0.8454895881032262,0.2381310814513488,0.107578895048691,515,catboost_tuned,0.2625953827457046,True,utility_gap;ece;nll,
eucalyptus,hist_gbdt,gbdt,label_noise,0.05,train_only,True,low,True,ok,,0.6289592760180995,0.8828471986778446,1.2323915982839282,0.7657279530715599,0.2224898920311244,0.1291240466122676,515,catboost_tuned,0.2625953827457046,True,utility_gap;ece;nll,
eucalyptus,hist_gbdt,gbdt,label_noise,0.1,train_only,True,low,True,ok,,0.6470588235294118,0.8791030829841407,1.1641292989616543,0.7233142017892664,0.1876029579298698,0.1502300504511071,515,catboost_tuned,0.2625953827457046,True,utility_gap;ece,
