model,dataset_id,shift_axis,base_seed,rho,n_lambda,n_failed,max_lambda
tabpfn,churn,covariate_shift,1337,0.05,6,4,0.4
tabpfn,churn,covariate_shift,2025,0.05,6,4,0.4
tabpfn,churn,label_noise,42,0.1,6,3,0.4
tabpfn,churn,label_noise,1337,0.1,6,3,0.4
tabpfn,churn,label_noise,2025,0.1,6,3,0.4
tabpfn,climate-model-simulation-crashes,covariate_shift,42,0.2,6,2,0.4
tabpfn,climate-model-simulation-crashes,covariate_shift,1337,0.1,6,3,0.4
tabpfn,climate-model-simulation-crashes,covariate_shift,2025,0.05,6,4,0.4
tabpfn,climate-model-simulation-crashes,label_noise,42,0.1,6,3,0.4
tabpfn,climate-model-simulation-crashes,label_noise,1337,0.0,6,5,0.4
tabpfn,climate-model-simulation-crashes,label_noise,2025,0.05,6,4,0.4
tabpfn,cmc,covariate_shift,42,0.0,6,6,0.4
tabpfn,cmc,covariate_shift,1337,0.0,6,6,0.4
tabpfn,cmc,covariate_shift,2025,0.0,6,6,0.4
tabpfn,cmc,label_noise,42,0.0,6,6,0.4
tabpfn,cmc,label_noise,1337,0.0,6,6,0.4
tabpfn,cmc,label_noise,2025,0.0,6,6,0.4
tabpfn,cnae-9,covariate_shift,42,0.0,6,6,0.4
tabpfn,cnae-9,covariate_shift,1337,0.0,6,6,0.4
tabpfn,cnae-9,covariate_shift,2025,0.0,6,6,0.4
tabpfn,cnae-9,label_noise,42,0.0,6,6,0.4
tabpfn,cnae-9,label_noise,1337,0.0,6,6,0.4
tabpfn,cnae-9,label_noise,2025,0.0,6,6,0.4
tabpfn,credit-approval,covariate_shift,42,0.1,6,3,0.4
tabpfn,credit-approval,covariate_shift,1337,0.0,6,5,0.4
tabpfn,credit-approval,covariate_shift,2025,0.0,6,5,0.4
tabpfn,credit-approval,label_noise,42,0.1,6,3,0.4
tabpfn,credit-approval,label_noise,1337,0.1,6,3,0.4
tabpfn,credit-approval,label_noise,2025,0.05,6,4,0.4
tabpfn,credit-g,covariate_shift,42,0.4,6,0,0.4
tabpfn,credit-g,covariate_shift,1337,0.3,6,1,0.4
tabpfn,credit-g,covariate_shift,2025,0.3,6,1,0.4
tabpfn,credit-g,label_noise,42,0.1,6,3,0.4
tabpfn,credit-g,label_noise,1337,0.05,6,4,0.4
tabpfn,credit-g,label_noise,2025,0.1,6,3,0.4
tabpfn,diabetes,covariate_shift,42,0.05,6,4,0.4
tabpfn,diabetes,covariate_shift,1337,0.05,6,4,0.4
tabpfn,diabetes,covariate_shift,2025,0.05,6,4,0.4
tabpfn,diabetes,label_noise,42,0.1,6,3,0.4
tabpfn,diabetes,label_noise,1337,0.1,6,3,0.4
tabpfn,diabetes,label_noise,2025,0.1,6,3,0.4
tabpfn,dna,covariate_shift,42,0.4,6,0,0.4
tabpfn,dna,covariate_shift,1337,0.4,6,0,0.4
tabpfn,dna,covariate_shift,2025,0.4,6,0,0.4
tabpfn,dna,label_noise,42,0.05,6,4,0.4
tabpfn,dna,label_noise,1337,0.05,6,4,0.4
tabpfn,dna,label_noise,2025,0.05,6,4,0.4
tabpfn,dresses-sales,covariate_shift,42,0.0,6,6,0.4
tabpfn,dresses-sales,covariate_shift,1337,0.0,6,6,0.4
tabpfn,dresses-sales,covariate_shift,2025,0.0,6,6,0.4
tabpfn,dresses-sales,label_noise,42,0.0,6,6,0.4
tabpfn,dresses-sales,label_noise,1337,0.0,6,6,0.4
tabpfn,dresses-sales,label_noise,2025,0.0,6,6,0.4
tabpfn,eucalyptus,covariate_shift,42,0.0,6,5,0.4
tabpfn,eucalyptus,covariate_shift,1337,0.05,6,4,0.4
tabpfn,eucalyptus,covariate_shift,2025,0.0,6,5,0.4
tabpfn,eucalyptus,label_noise,42,0.05,6,4,0.4
tabpfn,eucalyptus,label_noise,1337,0.05,6,4,0.4
tabpfn,eucalyptus,label_noise,2025,0.05,6,4,0.4
tabpfn,first-order-theorem-proving,covariate_shift,42,0.0,6,5,0.4
tabpfn,first-order-theorem-proving,covariate_shift,1337,0.0,6,5,0.4
tabpfn,first-order-theorem-proving,covariate_shift,2025,0.0,6,5,0.4
tabpfn,first-order-theorem-proving,label_noise,42,0.1,6,3,0.4
tabpfn,first-order-theorem-proving,label_noise,1337,0.1,6,3,0.4
tabpfn,first-order-theorem-proving,label_noise,2025,0.1,6,3,0.4
tabpfn,ilpd,covariate_shift,42,0.0,6,6,0.4
tabpfn,ilpd,covariate_shift,1337,0.0,6,5,0.4
tabpfn,ilpd,covariate_shift,2025,0.0,6,5,0.4
tabpfn,ilpd,label_noise,42,0.0,6,5,0.4
tabpfn,ilpd,label_noise,1337,0.1,6,3,0.4
tabpfn,ilpd,label_noise,2025,0.05,6,4,0.4
tabpfn,kc1,covariate_shift,42,0.0,6,5,0.4
tabpfn,kc1,covariate_shift,1337,0.0,6,5,0.4
tabpfn,kc1,covariate_shift,2025,0.0,6,5,0.4
tabpfn,kc1,label_noise,42,0.1,6,3,0.4
tabpfn,kc1,label_noise,1337,0.1,6,3,0.4
tabpfn,kc1,label_noise,2025,0.1,6,3,0.4
tabpfn,kr-vs-kp,covariate_shift,42,0.4,6,0,0.4
tabpfn,kr-vs-kp,covariate_shift,1337,0.4,6,0,0.4
tabpfn,kr-vs-kp,covariate_shift,2025,0.4,6,0,0.4
tabpfn,kr-vs-kp,label_noise,42,0.05,6,4,0.4
tabpfn,kr-vs-kp,label_noise,1337,0.05,6,4,0.4
tabpfn,kr-vs-kp,label_noise,2025,0.05,6,4,0.4
tabpfn,mfeat-factors,covariate_shift,42,0.2,6,2,0.4
tabpfn,mfeat-factors,covariate_shift,1337,0.1,6,3,0.4
tabpfn,mfeat-factors,covariate_shift,2025,0.1,6,3,0.4
tabpfn,mfeat-factors,label_noise,42,0.1,6,3,0.4
tabpfn,mfeat-factors,label_noise,1337,0.1,6,3,0.4
tabpfn,mfeat-factors,label_noise,2025,0.1,6,3,0.4
tabpfn,mfeat-fourier,covariate_shift,42,0.1,6,3,0.4
tabpfn,mfeat-fourier,covariate_shift,1337,0.1,6,3,0.4
tabpfn,mfeat-fourier,covariate_shift,2025,0.1,6,3,0.4
tabpfn,mfeat-fourier,label_noise,42,0.1,6,3,0.4
tabpfn,mfeat-fourier,label_noise,1337,0.1,6,3,0.4
tabpfn,mfeat-fourier,label_noise,2025,0.1,6,3,0.4
tabpfn,mfeat-karhunen,covariate_shift,42,0.1,6,3,0.4
tabpfn,mfeat-karhunen,covariate_shift,1337,0.1,6,3,0.4
tabpfn,mfeat-karhunen,covariate_shift,2025,0.1,6,3,0.4
tabpfn,mfeat-karhunen,label_noise,42,0.1,6,3,0.4
tabpfn,mfeat-karhunen,label_noise,1337,0.1,6,3,0.4
tabpfn,mfeat-karhunen,label_noise,2025,0.1,6,3,0.4
tabpfn,mfeat-morphological,covariate_shift,42,0.0,6,5,0.4
tabpfn,mfeat-morphological,covariate_shift,1337,0.0,6,5,0.4
tabpfn,mfeat-morphological,covariate_shift,2025,0.0,6,5,0.4
tabpfn,mfeat-morphological,label_noise,42,0.1,6,3,0.4
tabpfn,mfeat-morphological,label_noise,1337,0.1,6,3,0.4
tabpfn,mfeat-morphological,label_noise,2025,0.1,6,3,0.4
tabpfn,mfeat-zernike,covariate_shift,42,0.1,6,3,0.4
tabpfn,mfeat-zernike,covariate_shift,1337,0.1,6,3,0.4
tabpfn,mfeat-zernike,covariate_shift,2025,0.1,6,3,0.4
tabpfn,mfeat-zernike,label_noise,42,0.1,6,3,0.4
tabpfn,mfeat-zernike,label_noise,1337,0.1,6,3,0.4
tabpfn,mfeat-zernike,label_noise,2025,0.1,6,3,0.4
tabpfn,optdigits,covariate_shift,42,0.0,6,5,0.4
tabpfn,optdigits,covariate_shift,1337,0.0,6,5,0.4
tabpfn,optdigits,covariate_shift,2025,0.0,6,5,0.4
tabpfn,optdigits,label_noise,42,0.1,6,3,0.4
tabpfn,optdigits,label_noise,1337,0.1,6,3,0.4
tabpfn,optdigits,label_noise,2025,0.1,6,3,0.4
tabpfn,ozone-level-8hr,covariate_shift,42,0.1,6,3,0.4
tabpfn,ozone-level-8hr,covariate_shift,1337,0.2,6,2,0.4
tabpfn,ozone-level-8hr,covariate_shift,2025,0.2,6,2,0.4
tabpfn,ozone-level-8hr,label_noise,42,0.05,6,4,0.4
tabpfn,ozone-level-8hr,label_noise,1337,0.05,6,4,0.4
tabpfn,ozone-level-8hr,label_noise,2025,0.05,6,4,0.4
tabpfn,pc1,covariate_shift,42,0.05,6,4,0.4
tabpfn,pc1,covariate_shift,1337,0.05,6,4,0.4
tabpfn,pc1,covariate_shift,2025,0.0,6,5,0.4
tabpfn,pc1,label_noise,42,0.05,6,4,0.4
tabpfn,pc1,label_noise,1337,0.05,6,4,0.4
tabpfn,pc1,label_noise,2025,0.0,6,5,0.4
tabpfn,pc3,covariate_shift,42,0.05,6,4,0.4
tabpfn,pc3,covariate_shift,1337,0.05,6,4,0.4
tabpfn,pc3,covariate_shift,2025,0.1,6,3,0.4
tabpfn,pc3,label_noise,42,0.05,6,4,0.4
tabpfn,pc3,label_noise,1337,0.1,6,3,0.4
tabpfn,pc3,label_noise,2025,0.05,6,4,0.4
tabpfn,pc4,covariate_shift,42,0.0,6,5,0.4
tabpfn,pc4,covariate_shift,1337,0.0,6,5,0.4
tabpfn,pc4,covariate_shift,2025,0.0,6,5,0.4
tabpfn,pc4,label_noise,42,0.05,6,4,0.4
tabpfn,pc4,label_noise,1337,0.1,6,3,0.4
tabpfn,pc4,label_noise,2025,0.1,6,3,0.4
tabpfn,pendigits,covariate_shift,42,0.05,6,4,0.4
tabpfn,pendigits,covariate_shift,1337,0.1,6,3,0.4
tabpfn,pendigits,covariate_shift,2025,0.1,6,3,0.4
tabpfn,pendigits,label_noise,42,0.1,6,3,0.4
tabpfn,pendigits,label_noise,1337,0.1,6,3,0.4
tabpfn,pendigits,label_noise,2025,0.1,6,3,0.4
tabpfn,phoneme,covariate_shift,42,0.0,6,5,0.4
tabpfn,phoneme,covariate_shift,1337,0.0,6,5,0.4
tabpfn,phoneme,covariate_shift,2025,0.0,6,5,0.4
tabpfn,phoneme,label_noise,42,0.1,6,3,0.4
tabpfn,phoneme,label_noise,1337,0.1,6,3,0.4
tabpfn,phoneme,label_noise,2025,0.1,6,3,0.4
tabpfn,qsar-biodeg,covariate_shift,42,0.0,6,5,0.4
tabpfn,qsar-biodeg,covariate_shift,1337,0.0,6,5,0.4
tabpfn,qsar-biodeg,covariate_shift,2025,0.0,6,5,0.4
tabpfn,qsar-biodeg,label_noise,42,0.1,6,3,0.4
tabpfn,qsar-biodeg,label_noise,1337,0.1,6,3,0.4
tabpfn,qsar-biodeg,label_noise,2025,0.1,6,3,0.4
tabpfn,satimage,covariate_shift,42,0.05,6,4,0.4
tabpfn,satimage,covariate_shift,1337,0.05,6,4,0.4
tabpfn,satimage,covariate_shift,2025,0.05,6,4,0.4
tabpfn,satimage,label_noise,42,0.1,6,3,0.4
tabpfn,satimage,label_noise,1337,0.1,6,3,0.4
tabpfn,satimage,label_noise,2025,0.1,6,3,0.4
tabpfn,segment,covariate_shift,42,0.0,6,5,0.4
tabpfn,segment,covariate_shift,1337,0.0,6,5,0.4
tabpfn,segment,covariate_shift,2025,0.0,6,5,0.4
tabpfn,segment,label_noise,42,0.1,6,3,0.4
tabpfn,segment,label_noise,1337,0.1,6,3,0.4
tabpfn,segment,label_noise,2025,0.1,6,3,0.4
tabpfn,spambase,covariate_shift,42,0.0,6,5,0.4
tabpfn,spambase,covariate_shift,1337,0.0,6,5,0.4
tabpfn,spambase,covariate_shift,2025,0.0,6,5,0.4
tabpfn,spambase,label_noise,42,0.05,6,4,0.4
tabpfn,spambase,label_noise,1337,0.05,6,4,0.4
tabpfn,spambase,label_noise,2025,0.05,6,4,0.4
tabpfn,splice,covariate_shift,42,0.4,6,0,0.4
tabpfn,splice,covariate_shift,1337,0.4,6,0,0.4
tabpfn,splice,covariate_shift,2025,0.4,6,0,0.4
tabpfn,splice,label_noise,42,0.05,6,4,0.4
tabpfn,splice,label_noise,1337,0.05,6,4,0.4
tabpfn,splice,label_noise,2025,0.05,6,4,0.4
tabpfn,steel-plates-fault,covariate_shift,42,0.0,6,5,0.4
tabpfn,steel-plates-fault,covariate_shift,1337,0.0,6,5,0.4
tabpfn,steel-plates-fault,covariate_shift,2025,0.0,6,5,0.4
tabpfn,steel-plates-fault,label_noise,42,0.05,6,4,0.4
tabpfn,steel-plates-fault,label_noise,1337,0.05,6,4,0.4
tabpfn,steel-plates-fault,label_noise,2025,0.05,6,4,0.4
tabpfn,texture,covariate_shift,42,0.2,6,2,0.4
tabpfn,texture,covariate_shift,1337,0.1,6,3,0.4
tabpfn,texture,covariate_shift,2025,0.1,6,3,0.4
tabpfn,texture,label_noise,42,0.1,6,3,0.4
tabpfn,texture,label_noise,1337,0.1,6,3,0.4
tabpfn,texture,label_noise,2025,0.1,6,3,0.4
tabpfn,tic-tac-toe,covariate_shift,42,0.4,6,0,0.4
tabpfn,tic-tac-toe,covariate_shift,1337,0.4,6,0,0.4
tabpfn,tic-tac-toe,covariate_shift,2025,0.4,6,0,0.4
tabpfn,tic-tac-toe,label_noise,42,0.05,6,4,0.4
tabpfn,tic-tac-toe,label_noise,1337,0.05,6,4,0.4
tabpfn,tic-tac-toe,label_noise,2025,0.0,6,5,0.4
tabpfn,vehicle,covariate_shift,42,0.05,6,4,0.4
tabpfn,vehicle,covariate_shift,1337,0.1,6,3,0.4
tabpfn,vehicle,covariate_shift,2025,0.1,6,3,0.4
tabpfn,vehicle,label_noise,42,0.1,6,3,0.4
tabpfn,vehicle,label_noise,1337,0.05,6,4,0.4
tabpfn,vehicle,label_noise,2025,0.05,6,4,0.4
tabpfn,vowel,covariate_shift,42,0.1,6,3,0.4
tabpfn,vowel,covariate_shift,1337,0.1,6,3,0.4
tabpfn,vowel,covariate_shift,2025,0.1,6,3,0.4
tabpfn,vowel,label_noise,42,0.1,6,3,0.4
tabpfn,vowel,label_noise,1337,0.1,6,3,0.4
tabpfn,vowel,label_noise,2025,0.1,6,3,0.4
tabpfn,wall-robot-navigation,covariate_shift,42,0.0,6,5,0.4
tabpfn,wall-robot-navigation,covariate_shift,1337,0.0,6,5,0.4
tabpfn,wall-robot-navigation,covariate_shift,2025,0.0,6,5,0.4
tabpfn,wall-robot-navigation,label_noise,42,0.05,6,4,0.4
tabpfn,wall-robot-navigation,label_noise,1337,0.05,6,4,0.4
tabpfn,wall-robot-navigation,label_noise,2025,0.05,6,4,0.4
tabpfn,wdbc,covariate_shift,42,0.05,6,4,0.4
tabpfn,wdbc,covariate_shift,1337,0.05,6,4,0.4
tabpfn,wdbc,covariate_shift,2025,0.05,6,4,0.4
tabpfn,wdbc,label_noise,42,0.1,6,3,0.4
tabpfn,wdbc,label_noise,1337,0.05,6,4,0.4
tabpfn,wdbc,label_noise,2025,0.1,6,3,0.4
xgboost_tuned,GesturePhaseSegmentation,covariate_shift,42,0.0,6,5,0.4
xgboost_tuned,GesturePhaseSegmentation,covariate_shift,1337,0.0,6,5,0.4
xgboost_tuned,GesturePhaseSegmentation,covariate_shift,2025,0.0,6,5,0.4
xgboost_tuned,GesturePhaseSegmentation,label_noise,42,0.0,6,5,0.4
xgboost_tuned,GesturePhaseSegmentation,label_noise,1337,0.0,6,5,0.4
xgboost_tuned,GesturePhaseSegmentation,label_noise,2025,0.0,6,5,0.4
xgboost_tuned,MiceProtein,covariate_shift,42,0.05,6,4,0.4
xgboost_tuned,MiceProtein,covariate_shift,1337,0.05,6,4,0.4
xgboost_tuned,MiceProtein,covariate_shift,2025,0.05,6,4,0.4
xgboost_tuned,MiceProtein,label_noise,42,0.05,6,4,0.4
xgboost_tuned,MiceProtein,label_noise,1337,0.05,6,4,0.4
xgboost_tuned,MiceProtein,label_noise,2025,0.05,6,4,0.4
xgboost_tuned,PhishingWebsites,covariate_shift,42,0.4,6,0,0.4
xgboost_tuned,PhishingWebsites,covariate_shift,1337,0.4,6,0,0.4
xgboost_tuned,PhishingWebsites,covariate_shift,2025,0.4,6,0,0.4
xgboost_tuned,PhishingWebsites,label_noise,42,0.0,6,5,0.4
xgboost_tuned,PhishingWebsites,label_noise,1337,0.0,6,5,0.4
xgboost_tuned,PhishingWebsites,label_noise,2025,0.0,6,5,0.4
xgboost_tuned,analcatdata_authorship,covariate_shift,42,0.1,6,3,0.4
xgboost_tuned,analcatdata_authorship,covariate_shift,1337,0.1,6,3,0.4
xgboost_tuned,analcatdata_authorship,covariate_shift,2025,0.1,6,3,0.4
xgboost_tuned,analcatdata_authorship,label_noise,42,0.05,6,4,0.4
xgboost_tuned,analcatdata_authorship,label_noise,1337,0.05,6,4,0.4
xgboost_tuned,analcatdata_authorship,label_noise,2025,0.05,6,4,0.4
xgboost_tuned,breast-w,covariate_shift,42,0.1,6,3,0.4
xgboost_tuned,breast-w,covariate_shift,1337,0.1,6,3,0.4
xgboost_tuned,breast-w,covariate_shift,2025,0.1,6,3,0.4
xgboost_tuned,breast-w,label_noise,42,0.05,6,4,0.4
xgboost_tuned,breast-w,label_noise,1337,0.0,6,5,0.4
xgboost_tuned,breast-w,label_noise,2025,0.0,6,5,0.4
xgboost_tuned,car,covariate_shift,42,0.4,6,0,0.4
xgboost_tuned,car,covariate_shift,1337,0.4,6,0,0.4
xgboost_tuned,car,covariate_shift,2025,0.4,6,0,0.4
xgboost_tuned,car,label_noise,42,0.0,6,5,0.4
xgboost_tuned,car,label_noise,1337,0.0,6,5,0.4
xgboost_tuned,car,label_noise,2025,0.0,6,5,0.4
xgboost_tuned,churn,covariate_shift,42,0.05,6,4,0.4
xgboost_tuned,churn,covariate_shift,1337,0.0,6,5,0.4
xgboost_tuned,churn,covariate_shift,2025,0.0,6,5,0.4
xgboost_tuned,churn,label_noise,42,0.05,6,4,0.4
xgboost_tuned,churn,label_noise,1337,0.05,6,4,0.4
xgboost_tuned,churn,label_noise,2025,0.0,6,5,0.4
xgboost_tuned,climate-model-simulation-crashes,covariate_shift,42,0.3,6,1,0.4
xgboost_tuned,climate-model-simulation-crashes,covariate_shift,1337,0.05,6,4,0.4
xgboost_tuned,climate-model-simulation-crashes,covariate_shift,2025,0.1,6,3,0.4
xgboost_tuned,climate-model-simulation-crashes,label_noise,42,0.05,6,4,0.4
xgboost_tuned,climate-model-simulation-crashes,label_noise,1337,0.0,6,5,0.4
xgboost_tuned,climate-model-simulation-crashes,label_noise,2025,0.0,6,5,0.4
xgboost_tuned,cmc,covariate_shift,42,0.0,6,6,0.4
xgboost_tuned,cmc,covariate_shift,1337,0.0,6,6,0.4
xgboost_tuned,cmc,covariate_shift,2025,0.0,6,6,0.4
xgboost_tuned,cmc,label_noise,42,0.0,6,6,0.4
xgboost_tuned,cmc,label_noise,1337,0.0,6,6,0.4
xgboost_tuned,cmc,label_noise,2025,0.0,6,6,0.4
xgboost_tuned,cnae-9,covariate_shift,42,0.4,6,0,0.4
xgboost_tuned,cnae-9,covariate_shift,1337,0.4,6,0,0.4
xgboost_tuned,cnae-9,covariate_shift,2025,0.4,6,0,0.4
xgboost_tuned,cnae-9,label_noise,42,0.0,6,5,0.4
xgboost_tuned,cnae-9,label_noise,1337,0.05,6,4,0.4
xgboost_tuned,cnae-9,label_noise,2025,0.0,6,5,0.4
xgboost_tuned,credit-approval,covariate_shift,42,0.05,6,4,0.4
xgboost_tuned,credit-approval,covariate_shift,1337,0.0,6,5,0.4
xgboost_tuned,credit-approval,covariate_shift,2025,0.0,6,5,0.4
xgboost_tuned,credit-approval,label_noise,42,0.1,6,3,0.4
xgboost_tuned,credit-approval,label_noise,1337,0.05,6,4,0.4
xgboost_tuned,credit-approval,label_noise,2025,0.05,6,4,0.4
xgboost_tuned,credit-g,covariate_shift,42,0.4,6,0,0.4
xgboost_tuned,credit-g,covariate_shift,1337,0.05,6,4,0.4
xgboost_tuned,credit-g,covariate_shift,2025,0.0,6,4,0.4
xgboost_tuned,credit-g,label_noise,42,0.05,6,4,0.4
xgboost_tuned,credit-g,label_noise,1337,0.05,6,4,0.4
xgboost_tuned,credit-g,label_noise,2025,0.1,6,3,0.4
xgboost_tuned,diabetes,covariate_shift,42,0.0,6,6,0.4
xgboost_tuned,diabetes,covariate_shift,1337,0.05,6,4,0.4
xgboost_tuned,diabetes,covariate_shift,2025,0.0,6,6,0.4
xgboost_tuned,diabetes,label_noise,42,0.0,6,5,0.4
xgboost_tuned,diabetes,label_noise,1337,0.05,6,4,0.4
xgboost_tuned,diabetes,label_noise,2025,0.0,6,5,0.4
xgboost_tuned,dna,covariate_shift,42,0.4,6,0,0.4
xgboost_tuned,dna,covariate_shift,1337,0.4,6,0,0.4
xgboost_tuned,dna,covariate_shift,2025,0.4,6,0,0.4
xgboost_tuned,dna,label_noise,42,0.0,6,5,0.4
xgboost_tuned,dna,label_noise,1337,0.0,6,5,0.4
xgboost_tuned,dna,label_noise,2025,0.0,6,5,0.4
xgboost_tuned,dresses-sales,covariate_shift,42,0.0,6,6,0.4
xgboost_tuned,dresses-sales,covariate_shift,1337,0.0,6,6,0.4
xgboost_tuned,dresses-sales,covariate_shift,2025,0.0,6,6,0.4
xgboost_tuned,dresses-sales,label_noise,42,0.0,6,6,0.4
xgboost_tuned,dresses-sales,label_noise,1337,0.0,6,6,0.4
xgboost_tuned,dresses-sales,label_noise,2025,0.0,6,6,0.4
xgboost_tuned,eucalyptus,covariate_shift,42,0.0,6,6,0.4
xgboost_tuned,eucalyptus,covariate_shift,1337,0.0,6,6,0.4
xgboost_tuned,eucalyptus,covariate_shift,2025,0.0,6,5,0.4
xgboost_tuned,eucalyptus,label_noise,42,0.0,6,5,0.4
xgboost_tuned,eucalyptus,label_noise,1337,0.0,6,5,0.4
xgboost_tuned,eucalyptus,label_noise,2025,0.1,6,3,0.4
xgboost_tuned,first-order-theorem-proving,covariate_shift,42,0.0,6,5,0.4
xgboost_tuned,first-order-theorem-proving,covariate_shift,1337,0.0,6,5,0.4
xgboost_tuned,first-order-theorem-proving,covariate_shift,2025,0.0,6,5,0.4
xgboost_tuned,first-order-theorem-proving,label_noise,42,0.1,6,3,0.4
xgboost_tuned,first-order-theorem-proving,label_noise,1337,0.1,6,3,0.4
xgboost_tuned,first-order-theorem-proving,label_noise,2025,0.1,6,3,0.4
xgboost_tuned,ilpd,covariate_shift,42,0.0,6,6,0.4
xgboost_tuned,ilpd,covariate_shift,1337,0.0,6,5,0.4
xgboost_tuned,ilpd,covariate_shift,2025,0.0,6,6,0.4
xgboost_tuned,ilpd,label_noise,42,0.0,6,6,0.4
xgboost_tuned,ilpd,label_noise,1337,0.0,6,5,0.4
xgboost_tuned,ilpd,label_noise,2025,0.0,6,6,0.4
xgboost_tuned,kc1,covariate_shift,42,0.0,6,5,0.4
xgboost_tuned,kc1,covariate_shift,1337,0.05,6,4,0.4
xgboost_tuned,kc1,covariate_shift,2025,0.05,6,4,0.4
xgboost_tuned,kc1,label_noise,42,0.05,6,4,0.4
xgboost_tuned,kc1,label_noise,1337,0.05,6,4,0.4
xgboost_tuned,kc1,label_noise,2025,0.1,6,3,0.4
xgboost_tuned,kr-vs-kp,covariate_shift,42,0.4,6,0,0.4
xgboost_tuned,kr-vs-kp,covariate_shift,1337,0.4,6,0,0.4
xgboost_tuned,kr-vs-kp,covariate_shift,2025,0.4,6,0,0.4
xgboost_tuned,kr-vs-kp,label_noise,42,0.0,6,5,0.4
xgboost_tuned,kr-vs-kp,label_noise,1337,0.0,6,5,0.4
xgboost_tuned,kr-vs-kp,label_noise,2025,0.0,6,5,0.4
xgboost_tuned,mfeat-factors,covariate_shift,42,0.1,6,3,0.4
xgboost_tuned,mfeat-factors,covariate_shift,1337,0.1,6,3,0.4
xgboost_tuned,mfeat-factors,covariate_shift,2025,0.1,6,3,0.4
xgboost_tuned,mfeat-factors,label_noise,42,0.05,6,4,0.4
xgboost_tuned,mfeat-factors,label_noise,1337,0.1,6,3,0.4
xgboost_tuned,mfeat-factors,label_noise,2025,0.05,6,4,0.4
xgboost_tuned,mfeat-fourier,covariate_shift,42,0.05,6,4,0.4
xgboost_tuned,mfeat-fourier,covariate_shift,1337,0.05,6,4,0.4
xgboost_tuned,mfeat-fourier,covariate_shift,2025,0.1,6,3,0.4
xgboost_tuned,mfeat-fourier,label_noise,42,0.05,6,4,0.4
xgboost_tuned,mfeat-fourier,label_noise,1337,0.05,6,4,0.4
xgboost_tuned,mfeat-fourier,label_noise,2025,0.05,6,4,0.4
xgboost_tuned,mfeat-karhunen,covariate_shift,42,0.1,6,3,0.4
xgboost_tuned,mfeat-karhunen,covariate_shift,1337,0.1,6,3,0.4
xgboost_tuned,mfeat-karhunen,covariate_shift,2025,0.1,6,3,0.4
xgboost_tuned,mfeat-karhunen,label_noise,42,0.0,6,5,0.4
xgboost_tuned,mfeat-karhunen,label_noise,1337,0.0,6,5,0.4
xgboost_tuned,mfeat-karhunen,label_noise,2025,0.05,6,4,0.4
xgboost_tuned,mfeat-morphological,covariate_shift,42,0.05,6,4,0.4
xgboost_tuned,mfeat-morphological,covariate_shift,1337,0.05,6,4,0.4
xgboost_tuned,mfeat-morphological,covariate_shift,2025,0.05,6,4,0.4
xgboost_tuned,mfeat-morphological,label_noise,42,0.1,6,3,0.4
xgboost_tuned,mfeat-morphological,label_noise,1337,0.1,6,3,0.4
xgboost_tuned,mfeat-morphological,label_noise,2025,0.1,6,3,0.4
xgboost_tuned,mfeat-zernike,covariate_shift,42,0.1,6,3,0.4
xgboost_tuned,mfeat-zernike,covariate_shift,1337,0.1,6,3,0.4
xgboost_tuned,mfeat-zernike,covariate_shift,2025,0.0,6,4,0.4
xgboost_tuned,mfeat-zernike,label_noise,42,0.1,6,3,0.4
xgboost_tuned,mfeat-zernike,label_noise,1337,0.1,6,3,0.4
xgboost_tuned,mfeat-zernike,label_noise,2025,0.0,6,5,0.4
xgboost_tuned,optdigits,covariate_shift,42,0.1,6,3,0.4
xgboost_tuned,optdigits,covariate_shift,1337,0.1,6,3,0.4
xgboost_tuned,optdigits,covariate_shift,2025,0.1,6,3,0.4
xgboost_tuned,optdigits,label_noise,42,0.05,6,4,0.4
xgboost_tuned,optdigits,label_noise,1337,0.0,6,5,0.4
xgboost_tuned,optdigits,label_noise,2025,0.0,6,5,0.4
xgboost_tuned,ozone-level-8hr,covariate_shift,42,0.1,6,3,0.4
xgboost_tuned,ozone-level-8hr,covariate_shift,1337,0.05,6,4,0.4
xgboost_tuned,ozone-level-8hr,covariate_shift,2025,0.1,6,3,0.4
xgboost_tuned,ozone-level-8hr,label_noise,42,0.05,6,4,0.4
xgboost_tuned,ozone-level-8hr,label_noise,1337,0.0,6,5,0.4
xgboost_tuned,ozone-level-8hr,label_noise,2025,0.05,6,4,0.4
xgboost_tuned,pc1,covariate_shift,42,0.05,6,4,0.4
xgboost_tuned,pc1,covariate_shift,1337,0.0,6,4,0.4
xgboost_tuned,pc1,covariate_shift,2025,0.0,6,5,0.4
xgboost_tuned,pc1,label_noise,42,0.0,6,5,0.4
xgboost_tuned,pc1,label_noise,1337,0.0,6,5,0.4
xgboost_tuned,pc1,label_noise,2025,0.0,6,5,0.4
xgboost_tuned,pc3,covariate_shift,42,0.0,6,5,0.4
xgboost_tuned,pc3,covariate_shift,1337,0.05,6,4,0.4
xgboost_tuned,pc3,covariate_shift,2025,0.05,6,4,0.4
xgboost_tuned,pc3,label_noise,42,0.05,6,4,0.4
xgboost_tuned,pc3,label_noise,1337,0.05,6,4,0.4
xgboost_tuned,pc3,label_noise,2025,0.0,6,5,0.4
xgboost_tuned,pc4,covariate_shift,42,0.05,6,4,0.4
xgboost_tuned,pc4,covariate_shift,1337,0.05,6,4,0.4
xgboost_tuned,pc4,covariate_shift,2025,0.05,6,4,0.4
