dataset_id,model,family,shift_axis,shift_lambda,split_policy,clean_split_passed,leakage_risk_level,applicable,status,error_message,accuracy,auc,nll,nll_norm,ece,utility,n_train,best_gbdt,reference_utility,failed,failure_reason,metric_notes
eucalyptus,hist_gbdt_cal,gbdt,label_noise,0.3,train_only,True,low,True,ok,,0.6063348416289592,0.840464794413001,1.2353224512944152,0.7675489944350348,0.257356186713885,0.1033769686156068,515,catboost_cal,0.2379561488237918,True,utility_gap;ece;nll,
eucalyptus,hist_gbdt_cal,gbdt,label_noise,0.4,train_only,True,low,True,ok,,0.497737556561086,0.7836210152698928,1.3857462846821922,0.8610125771092352,0.1996013530548937,0.050703945084876,515,catboost_cal,0.2379561488237918,True,utility_gap;ece;nll,
eucalyptus,logreg_cal,linear,label_noise,0.0,train_only,True,low,True,ok,,0.6289592760180995,0.8818905233378315,0.9840036897843184,0.6113958681985561,0.1453582448404974,0.1905151651432896,515,catboost_cal,0.2379561488237918,True,utility_gap;ece,
eucalyptus,logreg_cal,linear,label_noise,0.05,train_only,True,low,True,ok,,0.6153846153846154,0.868949242960878,1.0304982313117896,0.6402845511159065,0.1569795075664317,0.1729586604959413,515,catboost_cal,0.2379561488237918,True,utility_gap;ece,
eucalyptus,logreg_cal,linear,label_noise,0.1,train_only,True,low,True,ok,,0.583710407239819,0.8551794151536025,1.085704377501838,0.6745860583461887,0.1374834446437229,0.1569968499571325,515,catboost_cal,0.2379561488237918,True,utility_gap;ece,
eucalyptus,logreg_cal,linear,label_noise,0.2,train_only,True,low,True,ok,,0.5565610859728507,0.8089398447472508,1.2163353964782238,0.7557516739733366,0.1722172736541392,0.1054441516346364,515,catboost_cal,0.2379561488237918,True,utility_gap;ece;nll,
eucalyptus,logreg_cal,linear,label_noise,0.3,train_only,True,low,True,ok,,0.5339366515837104,0.794075283038467,1.2391896328781398,0.7699518094512884,0.1681519087036209,0.0934009222249092,515,catboost_cal,0.2379561488237918,True,utility_gap;ece;nll,
eucalyptus,logreg_cal,linear,label_noise,0.4,train_only,True,low,True,ok,,0.4932126696832579,0.7822650079613431,1.3541361161692995,0.8413720751248588,0.17694284140691,0.0599744624201191,515,catboost_cal,0.2379561488237918,True,utility_gap;ece;nll,
eucalyptus,xgboost_cal,gbdt,label_noise,0.0,train_only,True,low,True,ok,,0.6515837104072398,0.8966450913490751,0.9559579751949202,0.5939700859594748,0.0908130032161124,0.2152097121021973,515,catboost_cal,0.2379561488237918,False,,
eucalyptus,xgboost_cal,gbdt,label_noise,0.05,train_only,True,low,True,ok,,0.6289592760180995,0.8866497530015363,1.041545265655568,0.6471484594769759,0.1734346596751801,0.1758398351751238,515,catboost_cal,0.2379561488237918,True,utility_gap;ece,
eucalyptus,xgboost_cal,gbdt,label_noise,0.1,train_only,True,low,True,ok,,0.6334841628959276,0.87775274068886,1.0467327548564,0.6503716277401036,0.1257050794091711,0.1819835794716248,515,catboost_cal,0.2379561488237918,True,utility_gap;ece,
eucalyptus,xgboost_cal,gbdt,label_noise,0.2,train_only,True,low,True,ok,,0.5384615384615384,0.8318277767240572,1.233853059660324,0.7666360100802242,0.1373688047815266,0.1144443886422781,515,catboost_cal,0.2379561488237918,True,utility_gap;ece;nll,
eucalyptus,xgboost_cal,gbdt,label_noise,0.3,train_only,True,low,True,ok,,0.579185520361991,0.8331140648186768,1.239677810565066,0.770255131302448,0.195938021222067,0.1082036071056876,515,catboost_cal,0.2379561488237918,True,utility_gap;ece;nll,
eucalyptus,xgboost_cal,gbdt,label_noise,0.4,train_only,True,low,True,ok,,0.5158371040723982,0.7897871282520225,1.3810632731650638,0.8581028584546982,0.2090111402219433,0.0545679749182694,515,catboost_cal,0.2379561488237918,True,utility_gap;ece;nll,
kr-vs-kp,catboost_cal,gbdt,covariate_shift,0.0,test_only,True,low,True,ok,,0.9937434827945776,0.9992242589057692,0.0268541442043922,0.0387423406709938,0.0058089874844173,0.4860055133380243,2237,catboost_cal,0.4860055133380243,False,,
kr-vs-kp,catboost_cal,gbdt,covariate_shift,0.05,test_only,True,low,True,ok,,0.9927007299270072,0.9992373331938744,0.0283476347020647,0.0408969920056007,0.0063494354947932,0.4850991914062682,2237,catboost_cal,0.4860055133380243,False,,
kr-vs-kp,catboost_cal,gbdt,covariate_shift,0.1,test_only,True,low,True,ok,,0.9927007299270072,0.9993898665550992,0.0264976182748876,0.0382279824805491,0.0055508240813807,0.4861130032228949,2237,catboost_cal,0.4860055133380243,False,,
kr-vs-kp,catboost_cal,gbdt,covariate_shift,0.2,test_only,True,low,True,ok,,0.994786235662148,0.9993724341709592,0.0267325265320095,0.0385668834581628,0.0070641617275868,0.4860153899261917,2237,catboost_cal,0.4860055133380243,False,,
kr-vs-kp,catboost_cal,gbdt,covariate_shift,0.3,test_only,True,low,True,ok,,0.9937434827945776,0.9992678398661192,0.028525259749511,0.0411532507806891,0.0073773810004627,0.484983814938029,2237,catboost_cal,0.4860055133380243,False,,
