dataset_id,model,family,shift_axis,shift_lambda,variant_seed,split_policy,clean_split_passed,leakage_risk_level,applicable,status,error_message,accuracy,auc,nll,nll_norm,ece,utility,n_train,best_gbdt,reference_utility,failed,failure_reason,metric_notes,base_seed
car,tabpfn_client,icl,covariate_shift,0.4,2182527323,test_only,True,low,True,ok,,1.0,1.0,0.0088651544937623,0.0063948572124327,0.008152553319349,0.4964510321724004,1209,xgboost,0.486365571074193,False,,,42
car,tabicl,icl,label_noise,0.0,3006672002,train_only,True,low,True,ok,,0.9942196531791908,0.9999642655813163,0.0169991485751275,0.0122622936743355,0.0086028071222874,0.4937211914035812,1209,xgboost,0.486365571074193,False,,,42
car,tabicl,icl,label_noise,0.05,1134764801,train_only,True,low,True,ok,,0.9903660886319846,0.9997523558060812,0.062658707912078,0.0451987035866325,0.0413376195280079,0.4766411028453347,1209,xgboost,0.486365571074193,False,,,42
car,tabicl,icl,label_noise,0.1,3882675880,train_only,True,low,True,ok,,0.97495183044316,0.9990181412170162,0.1336924538340619,0.0964387200753389,0.0787432116625599,0.4512188656373159,1209,xgboost,0.486365571074193,True,utility_gap,,42
car,tabicl,icl,label_noise,0.2,2592207061,train_only,True,low,True,ok,,0.9807321772639692,0.9987557534040106,0.2506444278333956,0.1808017365308457,0.1859878433507628,0.4052362506515927,1209,xgboost,0.486365571074193,True,utility_gap;ece,,42
car,tabicl,icl,label_noise,0.3,2186658839,train_only,True,low,True,ok,,0.9614643545279384,0.9958801787900684,0.419711963189278,0.3027581839474713,0.2805520330121148,0.3458398539690503,1209,xgboost,0.486365571074193,True,utility_gap;ece,,42
car,tabicl,icl,label_noise,0.4,1388868441,train_only,True,low,True,ok,,0.8978805394990366,0.986954576008362,0.6374246512075944,0.4598046916187868,0.3298896916027976,0.2761968367215866,1209,xgboost,0.486365571074193,True,utility_gap;ece,,42
car,tabpfn_client,icl,label_noise,0.0,3006672002,train_only,True,low,True,ok,,1.0,1.0,0.0078520539741505,0.0056640596646497,0.0072806503843098,0.4968446520237431,1209,xgboost,0.486365571074193,False,,,42
car,tabpfn_client,icl,label_noise,0.05,1134764801,train_only,True,low,True,ok,,0.9865125240847784,0.9996332248237834,0.0801065172258969,0.0577846375723438,0.0560336690734896,0.4693063822146398,1209,xgboost,0.486365571074193,False,,,42
car,tabpfn_client,icl,label_noise,0.1,3882675880,train_only,True,low,True,ok,,0.9672447013487476,0.9988836279610482,0.1519615432548555,0.1096170824298069,0.0958663907005729,0.4426375721196223,1209,xgboost,0.486365571074193,True,utility_gap,,42
car,tabpfn_client,icl,label_noise,0.2,2592207061,train_only,True,low,True,ok,,0.9807321772639692,0.9984129808901716,0.2681379174755997,0.1934206219081709,0.196214802888939,0.3992852227509163,1209,xgboost,0.486365571074193,True,utility_gap;ece,,42
car,tabpfn_client,icl,label_noise,0.3,2186658839,train_only,True,low,True,ok,,0.953757225433526,0.9958204442250363,0.4298997838689665,0.3101071431334976,0.2816399510990756,0.3422406061339272,1209,xgboost,0.486365571074193,True,utility_gap;ece,,42
car,tabpfn_client,icl,label_noise,0.4,1388868441,train_only,True,low,True,ok,,0.8882466281310212,0.9841948535788844,0.6496013558208252,0.4685883272987258,0.3321161009761731,0.2707054745874103,1209,xgboost,0.486365571074193,True,utility_gap;ece,,42
churn,tabicl,icl,covariate_shift,0.0,3823733003,test_only,True,low,True,ok,,0.9673333333333334,0.9194139663658736,0.1272211698262235,0.1835413508043852,0.0112177444863734,0.4095889340894655,3500,catboost,0.3858028696657066,False,,,42
churn,tabicl,icl,covariate_shift,0.05,3332838200,test_only,True,low,True,ok,,0.956,0.9177293302472752,0.1705319849974762,0.2460256490688101,0.0341256533811647,0.3839724401896703,3500,catboost,0.3858028696657066,False,,,42
churn,tabicl,icl,covariate_shift,0.1,2358782459,test_only,True,low,True,ok,,0.9213333333333332,0.8935456463143091,0.2213417631636995,0.3193286640578887,0.0294075244074618,0.3492608721111492,3500,catboost,0.3858028696657066,True,utility_gap,,42
churn,tabicl,icl,covariate_shift,0.2,4194926495,test_only,True,low,True,ok,,0.8346666666666667,0.8407249794913865,0.3667395250153761,0.5290932940376571,0.0593083542483684,0.2488640837610144,3500,catboost,0.3858028696657066,True,utility_gap,,42
churn,tabicl,icl,covariate_shift,0.3,1781632616,test_only,True,low,True,ok,,0.71,0.7720449285128326,0.6193089076220791,0.8934738898047347,0.1477007263205609,0.0791334127739587,3500,catboost,0.3858028696657066,True,utility_gap;ece;nll,,42
churn,tabicl,icl,covariate_shift,0.4,1359545890,test_only,True,low,True,ok,,0.5866666666666667,0.7257558889019102,0.83137093031456,1.1994147183040598,0.2511836038540187,-0.0680465751463531,3500,catboost,0.3858028696657066,True,utility_gap;ece;nll,,42
churn,tabpfn_client,icl,covariate_shift,0.0,3823733003,test_only,True,low,True,ok,,0.9733333333333334,0.930464813078636,0.1166658698011508,0.1683132718031177,0.011105203624306,0.418947662311726,3500,catboost,0.3858028696657066,False,,,42
churn,tabpfn_client,icl,covariate_shift,0.05,3332838200,test_only,True,low,True,ok,,0.9546666666666668,0.9225104007969062,0.1557369930310229,0.2246809875288158,0.0151189320034271,0.3956505576195869,3500,catboost,0.3858028696657066,False,,,42
churn,tabpfn_client,icl,covariate_shift,0.1,2358782459,test_only,True,low,True,ok,,0.9126666666666666,0.874736317824915,0.2541131028153093,0.3666077132565541,0.0434492472435272,0.3243855478130485,3500,catboost,0.3858028696657066,True,utility_gap,,42
churn,tabpfn_client,icl,covariate_shift,0.2,4194926495,test_only,True,low,True,ok,,0.806,0.7559218621821164,0.5852160711054352,0.8442883236323343,0.1394533986990744,0.1042954749342255,3500,catboost,0.3858028696657066,True,utility_gap;ece;nll,,42
churn,tabpfn_client,icl,covariate_shift,0.3,1781632616,test_only,True,low,True,ok,,0.6586666666666666,0.6917555373256767,1.0880287119136878,1.569693627022684,0.2776020802333711,-0.1855140660894925,3500,catboost,0.3858028696657066,True,utility_gap;ece;nll,,42
churn,tabpfn_client,icl,covariate_shift,0.4,1359545890,test_only,True,low,True,ok,,0.5373333333333333,0.6716094866986991,1.290807764532698,1.862241960632292,0.3758937826796448,-0.3181880243810718,3500,catboost,0.3858028696657066,True,utility_gap;ece;nll,,42
churn,tabicl,icl,label_noise,0.0,4236226618,train_only,True,low,True,ok,,0.9673333333333334,0.9194139663658736,0.1272211698262235,0.1835413508043852,0.0112177444863734,0.4095889340894655,3500,catboost,0.3858028696657066,False,,,42
churn,tabicl,icl,label_noise,0.05,3563530942,train_only,True,low,True,ok,,0.9506666666666668,0.9122853920075004,0.1661059940102199,0.2396402938204761,0.0370089171338484,0.3826060156297126,3500,catboost,0.3858028696657066,False,,,42
churn,tabicl,icl,label_noise,0.1,3765634850,train_only,True,low,True,ok,,0.948,0.9175187507324504,0.2075632233714413,0.2994504330289066,0.0753813342580348,0.3584201659960787,3500,catboost,0.3858028696657066,False,,,42
churn,tabicl,icl,label_noise,0.2,1762843468,train_only,True,low,True,ok,,0.4606666666666666,0.6921895142388375,1.1938715223831466,1.7223925248007228,0.351706830472535,-0.2756927935511307,3500,catboost,0.3858028696657066,True,utility_gap;ece;nll,,42
churn,tabicl,icl,label_noise,0.3,2534136974,train_only,True,low,True,ok,,0.9146666666666666,0.8852378266729168,0.430516022898615,0.6211033312590714,0.243124802314823,0.2120772794948348,3500,catboost,0.3858028696657066,True,utility_gap;ece,,42
churn,tabicl,icl,label_noise,0.4,4181465848,train_only,True,low,True,ok,,0.8726666666666667,0.848763623579046,0.5700050673965269,0.8223434840145487,0.2907125963887804,0.1231217037705453,3500,catboost,0.3858028696657066,True,utility_gap;ece;nll,,42
churn,tabpfn_client,icl,label_noise,0.0,4236226618,train_only,True,low,True,ok,,0.9733333333333334,0.930464813078636,0.1166658698011508,0.1683132718031177,0.011105203624306,0.418947662311726,3500,catboost,0.3858028696657066,False,,,42
churn,tabpfn_client,icl,label_noise,0.05,3563530942,train_only,True,low,True,ok,,0.9706666666666668,0.9299887202625104,0.1383858510229633,0.199648581000028,0.0424329342076481,0.4027148909503406,3500,catboost,0.3858028696657066,False,,,42
churn,tabpfn_client,icl,label_noise,0.1,3765634850,train_only,True,low,True,ok,,0.958,0.9314169987108872,0.1880989066853184,0.2713693598715447,0.0826572475786345,0.37175369207162,3500,catboost,0.3858028696657066,False,,,42
churn,tabpfn_client,icl,label_noise,0.2,1762843468,train_only,True,low,True,ok,,0.9533333333333334,0.9282161900855502,0.2934036848742272,0.4232920411465957,0.1772970699144562,0.3054286402030725,3500,catboost,0.3858028696657066,True,utility_gap;ece,,42
churn,tabpfn_client,icl,label_noise,0.3,2534136974,train_only,True,low,True,ok,,0.9186666666666666,0.9048510195710768,0.4279232241935607,0.6173627134252663,0.243554289094611,0.2205781850033747,3500,catboost,0.3858028696657066,True,utility_gap;ece,,42
churn,tabpfn_client,icl,label_noise,0.4,4181465848,train_only,True,low,True,ok,,0.872,0.827669049572249,0.5746352003115434,0.8290233538096997,0.290617004068693,0.1136537603936386,3500,catboost,0.3858028696657066,True,utility_gap;ece;nll,,42
credit-approval,tabicl,icl,covariate_shift,0.0,2216312198,test_only,True,low,True,ok,,0.8647342995169082,0.947164461247637,0.2951317983412698,0.4257851818755916,0.0505861561145607,0.3233649205786195,483,catboost,0.2726410042561843,False,,,42
credit-approval,tabicl,icl,covariate_shift,0.05,1642124568,test_only,True,low,True,ok,,0.855072463768116,0.9390359168241968,0.3742113886033651,0.5398729145822476,0.0819273956271384,0.2785760869535843,483,catboost,0.2726410042561843,False,,,42
credit-approval,tabicl,icl,covariate_shift,0.1,4146424720,test_only,True,low,True,ok,,0.855072463768116,0.9392249527410208,0.4212834135646072,0.6077834915584331,0.0927476617271265,0.2561050232116195,483,catboost,0.2726410042561843,False,,,42
credit-approval,tabicl,icl,covariate_shift,0.2,4252839753,test_only,True,low,True,ok,,0.855072463768116,0.933742911153119,0.4840128716828514,0.698282969703276,0.0873975188906495,0.2281064937796963,483,catboost,0.2726410042561843,True,utility_gap,,42
credit-approval,tabicl,icl,covariate_shift,0.3,3854496853,test_only,True,low,True,ok,,0.855072463768116,0.929773156899811,0.5244909572393766,0.7566805030003539,0.0929113790542967,0.2080950477691857,483,catboost,0.2726410042561843,True,utility_gap;nll,,42
credit-approval,tabicl,icl,covariate_shift,0.4,3442682768,test_only,True,low,True,ok,,0.855072463768116,0.9280718336483932,0.5283693698369114,0.7622758696213388,0.1257757967597316,0.199248091103807,483,catboost,0.2726410042561843,True,utility_gap;ece;nll,,42
credit-approval,tabpfn_client,icl,covariate_shift,0.0,2216312198,test_only,True,low,True,ok,,0.8647342995169082,0.9420604914933836,0.3116370933566079,0.4495972891426292,0.0313728983356666,0.3182775505402984,483,catboost,0.2726410042561843,False,,,42
credit-approval,tabpfn_client,icl,covariate_shift,0.05,1642124568,test_only,True,low,True,ok,,0.855072463768116,0.9374291115311908,0.4114853894474061,0.5936479307540365,0.0914992487759756,0.2599668296197281,483,catboost,0.2726410042561843,False,,,42
credit-approval,tabpfn_client,icl,covariate_shift,0.1,4146424720,test_only,True,low,True,ok,,0.855072463768116,0.9332703213610586,0.455997093387812,0.657864745290378,0.0911818804865013,0.2393096823571742,483,catboost,0.2726410042561843,True,utility_gap,,42
credit-approval,tabpfn_client,icl,covariate_shift,0.2,4252839753,test_only,True,low,True,ok,,0.855072463768116,0.9276937618147448,0.5178048096875979,0.747034431084751,0.1003944663554097,0.2087644636038708,483,catboost,0.2726410042561843,True,utility_gap;ece,,42
credit-approval,tabpfn_client,icl,covariate_shift,0.3,3854496853,test_only,True,low,True,ok,,0.855072463768116,0.925047258979206,0.5448393359911907,0.7860370081157266,0.1139657988049629,0.1934231480122288,483,catboost,0.2726410042561843,True,utility_gap;ece;nll,,42
credit-approval,tabpfn_client,icl,covariate_shift,0.4,3442682768,test_only,True,low,True,ok,,0.855072463768116,0.9285444234404536,0.5480206328498056,0.7906266493172459,0.11507443435919,0.1930485361023644,483,catboost,0.2726410042561843,True,utility_gap;ece;nll,,42
credit-approval,tabicl,icl,label_noise,0.0,2456871693,train_only,True,low,True,ok,,0.8647342995169082,0.947164461247637,0.2951317983412698,0.4257851818755916,0.0505861561145607,0.3233649205786195,483,catboost,0.2726410042561843,False,,,42
credit-approval,tabicl,icl,label_noise,0.05,4095136875,train_only,True,low,True,ok,,0.8599033816425121,0.941304347826087,0.3179173449557201,0.4586577769802034,0.0576101058492659,0.3093226747215931,483,catboost,0.2726410042561843,False,,,42
credit-approval,tabicl,icl,label_noise,0.1,557912932,train_only,True,low,True,ok,,0.855072463768116,0.9382797731568998,0.3451553760607952,0.4979539493790745,0.0892953326604183,0.2894135388243263,483,catboost,0.2726410042561843,False,,,42
credit-approval,tabicl,icl,label_noise,0.2,156435646,train_only,True,low,True,ok,,0.8502415458937198,0.9293950850661624,0.4093264243451748,0.5905332025075952,0.1345491633664287,0.2487547182316505,483,catboost,0.2726410042561843,True,ece,,42
credit-approval,tabicl,icl,label_noise,0.3,551413937,train_only,True,low,True,ok,,0.855072463768116,0.9267485822306238,0.4714177555269152,0.6801120580856863,0.2007178125125416,0.2084456934177215,483,catboost,0.2726410042561843,True,utility_gap;ece,,42
credit-approval,tabicl,icl,label_noise,0.4,1241836237,train_only,True,low,True,ok,,0.7922705314009661,0.8559546313799623,0.6086108256079591,0.8780398199359404,0.2261537809721537,0.1097819985179189,483,catboost,0.2726410042561843,True,utility_gap;ece;nll,,42
credit-approval,tabpfn_client,icl,label_noise,0.0,2456871693,train_only,True,low,True,ok,,0.8647342995169082,0.9420604914933836,0.3116370933566079,0.4495972891426292,0.0313728983356666,0.3182775505402984,483,catboost,0.2726410042561843,False,,,42
credit-approval,tabpfn_client,icl,label_noise,0.05,4095136875,train_only,True,low,True,ok,,0.8695652173913043,0.9349716446124764,0.3245386239953063,0.4682102634149563,0.0440647083949167,0.3083988375195922,483,catboost,0.2726410042561843,False,,,42
credit-approval,tabpfn_client,icl,label_noise,0.1,557912932,train_only,True,low,True,ok,,0.8647342995169082,0.9399810964083176,0.3450601185464184,0.4978165218354757,0.0840360978962934,0.292551352540546,483,catboost,0.2726410042561843,False,,,42
credit-approval,tabpfn_client,icl,label_noise,0.2,156435646,train_only,True,low,True,ok,,0.8357487922705314,0.916351606805293,0.4182189486135321,0.603362403170539,0.1360373888084845,0.2378691825095736,483,catboost,0.2726410042561843,True,utility_gap;ece,,42
credit-approval,tabpfn_client,icl,label_noise,0.3,551413937,train_only,True,low,True,ok,,0.855072463768116,0.919281663516068,0.4811629548792102,0.6941714088637166,0.1953904849200605,0.202679932152714,483,catboost,0.2726410042561843,True,utility_gap;ece,,42
credit-approval,tabpfn_client,icl,label_noise,0.4,1241836237,train_only,True,low,True,ok,,0.7777777777777778,0.844234404536862,0.6597180453565947,0.9517719524209196,0.2534107219980999,0.0759349781286725,483,catboost,0.2726410042561843,True,utility_gap;ece;nll,,42
credit-g,tabicl,icl,covariate_shift,0.0,1793514910,test_only,True,low,True,ok,,0.75,0.784126984126984,0.4984152429141664,0.719061199255736,0.0233112760328005,0.1665638294611634,700,catboost,0.176962852362809,False,,,42
credit-g,tabicl,icl,covariate_shift,0.05,3678426455,test_only,True,low,True,ok,,0.75,0.779074074074074,0.5019799075945222,0.7242039233125173,0.0459003931374863,0.1587346703046734,700,catboost,0.176962852362809,False,,,42
credit-g,tabicl,icl,covariate_shift,0.1,1368847026,test_only,True,low,True,ok,,0.7466666666666667,0.7737301587301587,0.5070400533009609,0.731504170429372,0.0435554536791031,0.1546432136909233,700,catboost,0.176962852362809,False,,,42
credit-g,tabicl,icl,covariate_shift,0.2,4235709963,test_only,True,low,True,ok,,0.7566666666666667,0.7746560846560847,0.5115258676086827,0.7379758324854709,0.0531578412287573,0.1526053116382368,700,catboost,0.176962852362809,False,,,42
credit-g,tabicl,icl,covariate_shift,0.3,741023606,test_only,True,low,True,ok,,0.76,0.7781481481481481,0.5119827940124415,0.7386350379422251,0.059219240245934,0.1529174924199975,700,catboost,0.176962852362809,False,,,42
credit-g,tabicl,icl,covariate_shift,0.4,2283106695,test_only,True,low,True,ok,,0.7533333333333333,0.7784920634920635,0.5179537826501474,0.7472493536390477,0.0528652334262401,0.1507243694452598,700,catboost,0.176962852362809,False,,,42
credit-g,tabpfn_client,icl,covariate_shift,0.0,1793514910,test_only,True,low,True,ok,,0.7333333333333333,0.7677777777777777,0.5174669528003188,0.7465470066289434,0.0573941137216535,0.1432792974892084,700,catboost,0.176962852362809,True,utility_gap,,42
credit-g,tabpfn_client,icl,covariate_shift,0.05,3678426455,test_only,True,low,True,ok,,0.74,0.7734920634920635,0.5101721791995707,0.7360228729307362,0.0400339609224506,0.1529085681585112,700,catboost,0.176962852362809,False,,,42
credit-g,tabpfn_client,icl,covariate_shift,0.1,1368847026,test_only,True,low,True,ok,,0.7366666666666667,0.7725925925925926,0.507811714869732,0.7326174427478827,0.0421449827083268,0.1526931780413772,700,catboost,0.176962852362809,False,,,42
credit-g,tabpfn_client,icl,covariate_shift,0.2,4235709963,test_only,True,low,True,ok,,0.75,0.7766137566137566,0.5086521618605109,0.7338299514536094,0.0539349280965163,0.1533788437594286,700,catboost,0.176962852362809,False,,,42
credit-g,tabpfn_client,icl,covariate_shift,0.3,741023606,test_only,True,low,True,ok,,0.7466666666666667,0.7748677248677248,0.5124293852405885,0.7392793328923771,0.0405796660965009,0.1533039706166903,700,catboost,0.176962852362809,False,,,42
credit-g,tabpfn_client,icl,covariate_shift,0.4,2283106695,test_only,True,low,True,ok,,0.74,0.7693121693121693,0.5214530718668544,0.7522977608386271,0.0596954237226769,0.1426308462631357,700,catboost,0.176962852362809,True,utility_gap;nll,,42
credit-g,tabicl,icl,label_noise,0.0,3480298481,train_only,True,low,True,ok,,0.75,0.784126984126984,0.4984152429141664,0.719061199255736,0.0233112760328005,0.1665638294611634,700,catboost,0.176962852362809,False,,,42
credit-g,tabicl,icl,label_noise,0.05,2611176017,train_only,True,low,True,ok,,0.74,0.7778306878306879,0.5054881445353259,0.7292652393492782,0.0434304915180272,0.1557750706323518,700,catboost,0.176962852362809,False,,,42
credit-g,tabicl,icl,label_noise,0.1,1864122158,train_only,True,low,True,ok,,0.7433333333333333,0.7517460317460318,0.5281166604385835,0.7619112870255851,0.0465310715851814,0.1367315106863993,700,catboost,0.176962852362809,True,utility_gap;nll,,42
credit-g,tabicl,icl,label_noise,0.2,1297002651,train_only,True,low,True,ok,,0.6933333333333334,0.7287830687830688,0.5540101468590931,0.79926769147578,0.0716550162504247,0.1049627633812551,700,catboost,0.176962852362809,True,utility_gap;nll,,42
credit-g,tabicl,icl,label_noise,0.3,1992623314,train_only,True,low,True,ok,,0.7166666666666667,0.726005291005291,0.6049367794266652,0.8727392917301907,0.1269554642974951,0.0743889714732956,700,catboost,0.176962852362809,True,utility_gap;ece;nll,,42
credit-g,tabicl,icl,label_noise,0.4,2615597079,train_only,True,low,True,ok,,0.6933333333333334,0.663888888888889,0.6356864599606331,0.917101703345466,0.1390261310562773,0.0334253738962158,700,catboost,0.176962852362809,True,utility_gap;ece;nll,,42
credit-g,tabpfn_client,icl,label_noise,0.0,3480298481,train_only,True,low,True,ok,,0.7333333333333333,0.7677777777777777,0.5174669528003188,0.7465470066289434,0.0573941137216535,0.1432792974892084,700,catboost,0.176962852362809,True,utility_gap,,42
credit-g,tabpfn_client,icl,label_noise,0.05,2611176017,train_only,True,low,True,ok,,0.73,0.7674074074074074,0.5136515644980368,0.7410425648461753,0.0544896708718968,0.1448818889643606,700,catboost,0.176962852362809,True,utility_gap,,42
credit-g,tabpfn_client,icl,label_noise,0.1,1864122158,train_only,True,low,True,ok,,0.72,0.744021164021164,0.5339487120782951,0.7703251590044053,0.0507445028860757,0.1271609591288706,700,catboost,0.176962852362809,True,utility_gap;nll,,42
credit-g,tabpfn_client,icl,label_noise,0.2,1297002651,train_only,True,low,True,ok,,0.71,0.7350793650793651,0.5544954021824761,0.7999677669243895,0.0643244753436328,0.1109225526317343,700,catboost,0.176962852362809,True,utility_gap;nll,,42
credit-g,tabpfn_client,icl,label_noise,0.3,1992623314,train_only,True,low,True,ok,,0.7166666666666667,0.716031746031746,0.6388338685480661,0.9216424541062068,0.1595419150249467,0.0497099918742597,700,catboost,0.176962852362809,True,utility_gap;ece;nll,,42
credit-g,tabpfn_client,icl,label_noise,0.4,2615597079,train_only,True,low,True,ok,,0.6966666666666667,0.6124867724867725,0.6487867082040081,0.9360013665205974,0.1341923061724684,0.0112314991796974,700,catboost,0.176962852362809,True,utility_gap;ece;nll,,42
eucalyptus,tabicl,icl,covariate_shift,0.0,2488817808,test_only,True,low,True,ok,,0.7420814479638009,0.9453661508645764,0.5844682929135552,0.3631505685296118,0.0563145493365236,0.3219822895709836,515,catboost,0.2431777979638789,False,,,42
