model,dataset_id,shift_axis,rho,n_lambda,n_failed,max_lambda,base_seed
lightgbm,credit-approval,covariate_shift,0.0,6,6,0.4,42
lightgbm,credit-approval,label_noise,0.0,6,6,0.4,42
lightgbm,credit-g,covariate_shift,0.0,6,6,0.4,42
lightgbm,credit-g,label_noise,0.0,6,6,0.4,42
lightgbm,diabetes,covariate_shift,0.0,6,6,0.4,42
lightgbm,diabetes,label_noise,0.0,6,6,0.4,42
lightgbm,dna,covariate_shift,0.4,6,0,0.4,42
lightgbm,dna,label_noise,0.1,6,3,0.4,42
lightgbm,dresses-sales,covariate_shift,0.0,6,6,0.4,42
lightgbm,dresses-sales,label_noise,0.0,6,6,0.4,42
lightgbm,eucalyptus,covariate_shift,0.0,6,6,0.4,42
lightgbm,eucalyptus,label_noise,0.0,6,6,0.4,42
lightgbm,first-order-theorem-proving,covariate_shift,0.0,6,6,0.4,42
lightgbm,first-order-theorem-proving,label_noise,0.0,6,6,0.4,42
lightgbm,ilpd,covariate_shift,0.0,6,6,0.4,42
lightgbm,ilpd,label_noise,0.0,6,6,0.4,42
lightgbm,kc1,covariate_shift,0.0,6,6,0.4,42
lightgbm,kc1,label_noise,0.0,6,6,0.4,42
lightgbm,kr-vs-kp,covariate_shift,0.4,6,0,0.4,42
lightgbm,kr-vs-kp,label_noise,0.0,6,5,0.4,42
lightgbm,mfeat-factors,covariate_shift,0.1,6,3,0.4,42
lightgbm,mfeat-factors,label_noise,0.2,6,2,0.4,42
lightgbm,mfeat-fourier,covariate_shift,0.0,6,6,0.4,42
lightgbm,mfeat-fourier,label_noise,0.0,6,6,0.4,42
lightgbm,mfeat-karhunen,covariate_shift,0.05,6,4,0.4,42
lightgbm,mfeat-karhunen,label_noise,0.2,6,2,0.4,42
lightgbm,mfeat-morphological,covariate_shift,0.0,6,6,0.4,42
lightgbm,mfeat-morphological,label_noise,0.0,6,6,0.4,42
lightgbm,mfeat-zernike,covariate_shift,0.0,6,6,0.4,42
lightgbm,mfeat-zernike,label_noise,0.0,6,6,0.4,42
lightgbm,optdigits,covariate_shift,0.1,6,3,0.4,42
lightgbm,optdigits,label_noise,0.2,6,2,0.4,42
lightgbm,ozone-level-8hr,covariate_shift,0.0,6,6,0.4,42
lightgbm,ozone-level-8hr,label_noise,0.0,6,6,0.4,42
lightgbm,pc1,covariate_shift,0.0,6,6,0.4,42
lightgbm,pc1,label_noise,0.0,6,6,0.4,42
lightgbm,pc3,covariate_shift,0.0,6,6,0.4,42
lightgbm,pc3,label_noise,0.0,6,6,0.4,42
lightgbm,pc4,covariate_shift,0.0,6,6,0.4,42
lightgbm,pc4,label_noise,0.0,6,6,0.4,42
lightgbm,pendigits,covariate_shift,0.05,6,4,0.4,42
lightgbm,pendigits,label_noise,0.1,6,3,0.4,42
lightgbm,phoneme,covariate_shift,0.0,6,5,0.4,42
lightgbm,phoneme,label_noise,0.05,6,4,0.4,42
lightgbm,qsar-biodeg,covariate_shift,0.0,6,6,0.4,42
lightgbm,qsar-biodeg,label_noise,0.0,6,6,0.4,42
lightgbm,satimage,covariate_shift,0.0,6,5,0.4,42
lightgbm,satimage,label_noise,0.1,6,3,0.4,42
lightgbm,segment,covariate_shift,0.0,6,5,0.4,42
lightgbm,segment,label_noise,0.1,6,3,0.4,42
lightgbm,spambase,covariate_shift,0.0,6,5,0.4,42
lightgbm,spambase,label_noise,0.05,6,4,0.4,42
lightgbm,splice,covariate_shift,0.4,6,0,0.4,42
lightgbm,splice,label_noise,0.05,6,4,0.4,42
lightgbm,steel-plates-fault,covariate_shift,0.05,6,4,0.4,42
lightgbm,steel-plates-fault,label_noise,0.05,6,4,0.4,42
lightgbm,texture,covariate_shift,0.05,6,4,0.4,42
lightgbm,texture,label_noise,0.2,6,2,0.4,42
lightgbm,tic-tac-toe,covariate_shift,0.4,6,0,0.4,42
lightgbm,tic-tac-toe,label_noise,0.0,6,5,0.4,42
lightgbm,vehicle,covariate_shift,0.0,6,6,0.4,42
lightgbm,vehicle,label_noise,0.0,6,6,0.4,42
lightgbm,vowel,covariate_shift,0.0,6,5,0.4,42
lightgbm,vowel,label_noise,0.1,6,3,0.4,42
lightgbm,wall-robot-navigation,covariate_shift,0.0,6,5,0.4,42
lightgbm,wall-robot-navigation,label_noise,0.1,6,3,0.4,42
lightgbm,wdbc,covariate_shift,0.0,6,5,0.4,42
lightgbm,wdbc,label_noise,0.05,6,4,0.4,42
lightgbm_tuned,GesturePhaseSegmentation,covariate_shift,0.0,6,5,0.4,42
lightgbm_tuned,GesturePhaseSegmentation,label_noise,0.05,6,4,0.4,42
lightgbm_tuned,MiceProtein,covariate_shift,0.05,6,4,0.4,42
lightgbm_tuned,MiceProtein,label_noise,0.05,6,4,0.4,42
lightgbm_tuned,PhishingWebsites,covariate_shift,0.4,6,0,0.4,42
lightgbm_tuned,PhishingWebsites,label_noise,0.0,6,5,0.4,42
lightgbm_tuned,analcatdata_authorship,covariate_shift,0.05,6,4,0.4,42
lightgbm_tuned,analcatdata_authorship,label_noise,0.1,6,3,0.4,42
lightgbm_tuned,breast-w,covariate_shift,0.1,6,3,0.4,42
lightgbm_tuned,breast-w,label_noise,0.0,6,5,0.4,42
lightgbm_tuned,car,covariate_shift,0.4,6,0,0.4,42
lightgbm_tuned,car,label_noise,0.0,6,5,0.4,42
lightgbm_tuned,churn,covariate_shift,0.05,6,4,0.4,42
lightgbm_tuned,churn,label_noise,0.0,6,5,0.4,42
lightgbm_tuned,climate-model-simulation-crashes,covariate_shift,0.2,6,2,0.4,42
lightgbm_tuned,climate-model-simulation-crashes,label_noise,0.05,6,4,0.4,42
lightgbm_tuned,cmc,covariate_shift,0.0,6,6,0.4,42
lightgbm_tuned,cmc,label_noise,0.0,6,6,0.4,42
