dataset_id,model,family,shift_axis,shift_lambda,seed,split_policy,clean_split_passed,leakage_risk_level,applicable,status,error_message,accuracy,auc,nll,nll_norm,ece,utility,n_train,best_gbdt,reference_utility,failed,failure_reason,metric_notes
iris,tabicl,icl,covariate_shift,0.1,892935938,test_only,True,low,True,ok,,0.9111111111111111,0.9888888888888889,0.38557272596359987,0.35096341988950863,0.06626371479642046,0.3642360088516411,105,catboost,0.44222566398049185,True,utility_gap,
iris,tabicl,icl,covariate_shift,0.2,1428399476,test_only,True,low,True,ok,,0.7333333333333333,0.9251851851851852,1.3080875479688086,1.1906725980233244,0.266089884008173,0.023395058606182892,105,catboost,0.44222566398049185,True,utility_gap;ece;nll,
iris,tabicl,icl,covariate_shift,0.3,1109676234,test_only,True,low,True,ok,,0.6222222222222222,0.737777777777778,2.971512951394731,2.704787650789171,0.39594092521476937,-0.5390689247241496,105,catboost,0.44222566398049185,True,utility_gap;ece;nll,
iris,tabicl,icl,covariate_shift,0.4,3135284708,test_only,True,low,True,ok,,0.4222222222222222,0.5044444444444445,3.8338338555932,3.48970596373094,0.49312739495498303,-0.9056483792213899,105,catboost,0.44222566398049185,True,utility_gap;ece;nll,
iris,tabpfn_client,icl,covariate_shift,0.0,1976583830,test_only,True,low,True,ok,,0.9555555555555556,0.9977777777777778,0.11868218422650022,0.10802917958471339,0.04060408133258307,0.4520259854136249,105,catboost,0.44222566398049185,False,,
iris,tabpfn_client,icl,covariate_shift,0.05,1678626509,test_only,True,low,True,ok,,0.9333333333333333,0.997037037037037,0.2666084465814057,0.2426774662284412,0.06380246235252254,0.40339923062392613,105,catboost,0.44222566398049185,True,utility_gap,
iris,tabpfn_client,icl,covariate_shift,0.1,892935938,test_only,True,low,True,ok,,0.8888888888888888,0.9918518518518519,0.44956307350481123,0.4092099443470034,0.10676540975957868,0.3363654162254648,105,catboost,0.44222566398049185,True,utility_gap;ece,
iris,tabpfn_client,icl,covariate_shift,0.2,1428399476,test_only,True,low,True,ok,,0.6888888888888889,0.9348148148148149,1.4102898443154497,1.2837011372093776,0.29439365402753614,-0.013470553449801997,105,catboost,0.44222566398049185,True,utility_gap;ece;nll,
iris,tabpfn_client,icl,covariate_shift,0.3,1109676234,test_only,True,low,True,ok,,0.6444444444444445,0.7059259259259258,2.9115566784345965,2.6502130992585102,0.37955874945097096,-0.5272349389270066,105,catboost,0.44222566398049185,True,utility_gap;ece;nll,
iris,tabpfn_client,icl,covariate_shift,0.4,3135284708,test_only,True,low,True,ok,,0.6222222222222222,0.4962962962962963,3.67466907474195,3.3448279367026688,0.4419389694833671,-0.824799137870437,105,catboost,0.44222566398049185,True,utility_gap;ece;nll,
iris,xgboost,gbdt,covariate_shift,0.0,1976583830,test_only,True,low,True,ok,,0.9555555555555556,0.9755555555555556,0.2298846503167124,0.20925002631766523,0.039830591419139874,0.4140366515986502,105,catboost,0.44222566398049185,False,,
iris,xgboost,gbdt,covariate_shift,0.05,1678626509,test_only,True,low,True,ok,,0.9555555555555556,0.9511111111111111,0.26708915469546063,0.2431150256104118,0.03764018644159982,0.3957596772507787,105,catboost,0.44222566398049185,True,utility_gap,
iris,xgboost,gbdt,covariate_shift,0.1,892935938,test_only,True,low,True,ok,,0.9111111111111111,0.9407407407407408,0.4257240755500531,0.3875107532851056,0.07117407244892734,0.33543788545060876,105,catboost,0.44222566398049185,True,utility_gap,
iris,xgboost,gbdt,covariate_shift,0.2,1428399476,test_only,True,low,True,ok,,0.7555555555555555,0.8533333333333334,1.0987484497658042,1.000123939172262,0.22379010341142522,0.0672047975660364,105,catboost,0.44222566398049185,True,utility_gap;ece;nll,
iris,xgboost,gbdt,covariate_shift,0.3,1109676234,test_only,True,low,True,ok,,0.5555555555555556,0.6644444444444445,2.374137140619915,2.1610327547839225,0.4370364737138305,-0.41982823228905397,105,catboost,0.44222566398049185,True,utility_gap;ece;nll,
iris,xgboost,gbdt,covariate_shift,0.4,3135284708,test_only,True,low,True,ok,,0.3333333333333333,0.5555555555555556,3.830066930107976,3.486277160390509,0.6603353052381684,-0.9335057647203419,105,catboost,0.44222566398049185,True,utility_gap;ece;nll,
iris,catboost,gbdt,label_noise,0.0,4205930753,train_only,True,low,True,ok,,0.9555555555555556,0.9955555555555554,0.14699401796489575,0.13379972123113815,0.04706098713972222,0.44222566398049185,105,catboost,0.44222566398049185,False,,
iris,catboost,gbdt,label_noise,0.05,3791577327,train_only,True,low,True,ok,,0.9333333333333333,0.9903703703703703,0.23741853706349414,0.21610766556355002,0.0811643116816956,0.4055644676242255,105,catboost,0.44222566398049185,True,utility_gap,
iris,catboost,gbdt,label_noise,0.1,312236900,train_only,True,low,True,ok,,0.9555555555555556,0.9918518518518519,0.1930362256143918,0.17570914471420768,0.05989661600972404,0.42578941486527444,105,catboost,0.44222566398049185,False,,
iris,catboost,gbdt,label_noise,0.2,146928392,train_only,True,low,True,ok,,0.8666666666666667,0.9585185185185185,0.32636636029868865,0.2970714633952941,0.09154596445855984,0.35805084957118133,105,catboost,0.44222566398049185,True,utility_gap,
iris,catboost,gbdt,label_noise,0.3,3956504342,train_only,True,low,True,ok,,0.7555555555555555,0.9237037037037036,0.5705744081799902,0.5193592080348196,0.12603137351095833,0.255615592516992,105,catboost,0.44222566398049185,True,utility_gap;ece,
iris,catboost,gbdt,label_noise,0.4,2270054421,train_only,True,low,True,ok,,0.6444444444444445,0.8637037037037038,0.6943845718052538,0.6320560756216218,0.11482399032515768,0.1863813422114449,105,catboost,0.44222566398049185,True,utility_gap;ece,
iris,hist_gbdt,gbdt,label_noise,0.0,4205930753,train_only,True,low,True,ok,,0.9555555555555556,0.9970370370370372,0.3585283214778947,0.326346542065857,0.04406680404287122,0.385578972867965,105,catboost,0.44222566398049185,True,utility_gap,
iris,hist_gbdt,gbdt,label_noise,0.05,3791577327,train_only,True,low,True,ok,,0.8888888888888888,0.9814814814814815,0.43529390699833964,0.3962215892615431,0.0984780793514674,0.3382897592030954,105,catboost,0.44222566398049185,True,utility_gap,
iris,hist_gbdt,gbdt,label_noise,0.1,312236900,train_only,True,low,True,ok,,0.9333333333333333,0.977037037037037,0.2562748044624351,0.2332713798178309,0.07364764946600821,0.397252019124412,105,catboost,0.44222566398049185,True,utility_gap,
iris,hist_gbdt,gbdt,label_noise,0.2,146928392,train_only,True,low,True,ok,,0.9333333333333333,0.9644444444444443,0.2925003140343958,0.26624525963477547,0.1276328105422872,0.3721554155566654,105,catboost,0.44222566398049185,True,utility_gap;ece,
iris,hist_gbdt,gbdt,label_noise,0.3,3956504342,train_only,True,low,True,ok,,0.8,0.9385185185185185,0.5760150683185083,0.5243115103116439,0.16032104216514056,0.2591238199549602,105,catboost,0.44222566398049185,True,utility_gap;ece,
iris,hist_gbdt,gbdt,label_noise,0.4,2270054421,train_only,True,low,True,ok,,0.6444444444444445,0.8696296296296296,0.7540435140592753,0.6863599850802975,0.15053480929286897,0.165022079654374,105,catboost,0.44222566398049185,True,utility_gap;ece,
iris,logreg,linear,label_noise,0.0,4205930753,train_only,True,low,True,ok,,0.9333333333333333,0.9962962962962963,0.14455370862153893,0.13157845594171078,0.1173281210345474,0.4257645427142809,105,catboost,0.44222566398049185,True,ece,
iris,logreg,linear,label_noise,0.05,3791577327,train_only,True,low,True,ok,,0.9111111111111111,0.9837037037037036,0.3075826591892483,0.27997380182424747,0.15057500064723212,0.3668558222862423,105,catboost,0.44222566398049185,True,utility_gap;ece,
iris,logreg,linear,label_noise,0.1,312236900,train_only,True,low,True,ok,,0.8666666666666667,0.9644444444444445,0.4061896945040513,0.36972979338915896,0.15453251000830331,0.3257301155371472,105,catboost,0.44222566398049185,True,utility_gap;ece,
iris,logreg,linear,label_noise,0.2,146928392,train_only,True,low,True,ok,,0.9333333333333333,0.9903703703703703,0.3906617303695804,0.35559563132430894,0.2561621715081428,0.3287185059307084,105,catboost,0.44222566398049185,True,utility_gap;ece,
iris,logreg,linear,label_noise,0.3,3956504342,train_only,True,low,True,ok,,0.8666666666666667,0.9474074074074075,0.632002315900641,0.5752732992517696,0.2973149746508019,0.22954760788690132,105,catboost,0.44222566398049185,True,utility_gap;ece,
iris,logreg,linear,label_noise,0.4,2270054421,train_only,True,low,True,ok,,0.8444444444444444,0.9214814814814815,0.7068937429059569,0.6434424138500685,0.2961801068982347,0.19691643965051764,105,catboost,0.44222566398049185,True,utility_gap;ece,
iris,tabicl,icl,label_noise,0.0,4205930753,train_only,True,low,True,ok,,0.9555555555555556,0.9962962962962963,0.1403457987566503,0.1277482513205791,0.04749039135283811,0.4442144833702957,105,catboost,0.44222566398049185,False,,
iris,tabicl,icl,label_noise,0.05,3791577327,train_only,True,low,True,ok,,0.9333333333333333,0.9933333333333335,0.2311866241180883,0.21043513394371802,0.08688242138898622,0.40715964220575407,105,catboost,0.44222566398049185,True,utility_gap,
iris,tabicl,icl,label_noise,0.1,312236900,train_only,True,low,True,ok,,0.9777777777777777,0.9985185185185186,0.14866913810478655,0.13532448129177937,0.09173712822467014,0.43720337811568033,105,catboost,0.44222566398049185,False,,
