aure,robust_fraction,abs_utility_area,abs_ece_radius,abs_auc_radius,self_ref_radius,auc_retention,utility_drop,admitted,rho_grid,model,dataset_id
0.0,0.16666666666666666,0.001130290974822599,0.2,0.3,0.05,0.9781331570081392,0.06954668744940153,True,0.0,logreg,mfeat-fourier
0.0,0.16666666666666666,0.0013520070542854812,0.2,0.3,0.1,0.9740928446241357,0.06249463023423627,True,0.0,logreg,mfeat-fourier
0.0,0.16666666666666666,0.001958857868796765,0.2,0.3,0.05,0.9748034175109632,0.07200870254333129,True,0.0,logreg,mfeat-fourier
0.1,0.5,0.008595110987236948,0.3,0.4,0.1,0.9969453845437327,0.06927127063323563,True,0.1,logreg,mfeat-karhunen
0.1,0.5,0.0048540424481289075,0.2,0.4,0.1,0.9960270608807807,0.115242092632364,True,0.1,logreg,mfeat-karhunen
0.1,0.5,0.011048657558571262,0.2,0.4,0.1,0.9975428771655646,0.08409596811901791,True,0.1,logreg,mfeat-karhunen
0.0,0.16666666666666666,0.003814819508223053,0.1,0.4,0.05,0.9886478094824106,0.09030189740897349,True,0.0,logreg,mfeat-karhunen
0.0,0.16666666666666666,0.0026896836019996984,0.1,0.4,0.05,0.9891173588977218,0.09162553819030496,True,0.0,logreg,mfeat-karhunen
0.0,0.16666666666666666,0.004375925911954857,0.05,0.4,0.0,0.9904946184544687,0.0971127163379766,True,0.0,logreg,mfeat-karhunen
0.1,0.5,0.018450078497792465,0.2,0.3,0.1,0.9765164672481526,0.14806466457368747,True,0.1,logreg,mfeat-morphological
0.1,0.5,0.00889346630485032,0.2,0.3,0.1,0.9788899687897945,0.1438824909840571,True,0.1,logreg,mfeat-morphological
0.1,0.5,0.015408207458384402,0.1,0.3,0.1,0.9786334608428431,0.14771808668598446,True,0.1,logreg,mfeat-morphological
0.05,0.3333333333333333,0.014623669197892125,0.05,0.4,0.05,0.9940180854540909,0.07424873100121576,True,0.05,logreg,mfeat-morphological
0.05,0.3333333333333333,0.007409990243640215,0.05,0.4,0.05,0.9954009051921847,0.07819939086020007,True,0.05,logreg,mfeat-morphological
0.05,0.3333333333333333,0.011468980626063885,0.05,0.4,0.05,0.994402599273356,0.08027458299877069,True,0.05,logreg,mfeat-morphological
0.1,0.5,0.02396083363828679,0.1,0.3,0.1,0.9780493646631706,0.16979344140899122,True,0.1,logreg,mfeat-zernike
0.1,0.5,0.021686264473689737,0.1,0.3,0.1,0.9782427541932842,0.18253465604021035,True,0.1,logreg,mfeat-zernike
0.1,0.5,0.028998506997802948,0.1,0.3,0.1,0.978043669770954,0.20918265029483046,True,0.1,logreg,mfeat-zernike
0.1,0.5,0.01886901244833077,0.1,0.4,0.05,0.98919108007261,0.07339608859778621,True,0.1,logreg,mfeat-zernike
0.1,0.5,0.017946650551274423,0.1,0.4,0.05,0.9930433961670388,0.07329173132730263,True,0.1,logreg,mfeat-zernike
0.05,0.3333333333333333,0.024422808113792206,0.05,0.4,0.05,0.993671029448779,0.08150998622123445,True,0.05,logreg,mfeat-zernike
0.2,0.6666666666666666,0.011030144701261374,0.4,0.4,0.2,0.9980661914062268,0.037456496631477355,True,0.2,logreg,optdigits
0.2,0.6666666666666666,0.014269221436165167,0.4,0.4,0.2,0.9988001649322411,0.023360169150006393,True,0.2,logreg,optdigits
0.2,0.6666666666666666,0.015496185240578645,0.4,0.4,0.3,0.9991236352133196,0.01903731519106,True,0.2,logreg,optdigits
0.0,0.16666666666666666,0.0038279756243177385,0.05,0.4,0.05,0.9975258687542002,0.09809384037320094,True,0.0,logreg,optdigits
0.0,0.16666666666666666,0.004308088123908223,0.05,0.4,0.0,0.9941364320536394,0.10435204917865533,True,0.0,logreg,optdigits
0.0,0.16666666666666666,0.004341946081198857,0.05,0.4,0.05,0.9961608113131571,0.10139478288774147,True,0.0,logreg,optdigits
0.2,0.6666666666666666,0.012986425342418903,0.4,0.4,0.2,1.0,0.027962214805091413,True,0.2,logreg,ozone-level-8hr
0.4,1.0,0.02626888176370153,0.4,0.4,0.3,1.0,0.016920676640793043,True,0.4,logreg,ozone-level-8hr
0.3,0.8333333333333334,0.016915380228755755,0.4,0.4,0.3,1.0,0.01565196733483367,True,0.3,logreg,ozone-level-8hr
0.0,0.16666666666666666,0.00461063622573706,0.1,0.0,0.05,0.8418914527136823,0.1619536150031561,True,0.0,logreg,ozone-level-8hr
0.0,0.16666666666666666,0.006728240938504844,0.1,0.0,0.0,0.8315779364215514,0.16845690261023874,True,0.0,logreg,ozone-level-8hr
0.0,0.16666666666666666,0.004765315956108129,0.1,0.0,0.0,0.8168055467209465,0.1801242341016238,True,0.0,logreg,ozone-level-8hr
0.0,0.0,0.0,0.4,0.0,0.2,1.0,0.019881901873478502,False,0.0,logreg,pc1
0.2,0.6666666666666666,0.009911665699076403,0.4,0.0,0.3,1.0,0.013969427553569535,True,0.2,logreg,pc1
0.3,0.8333333333333334,0.01443252976339765,0.4,0.0,0.3,1.0,0.014731616753987297,True,0.3,logreg,pc1
0.0,0.0,0.0,0.1,0.0,0.05,0.8471569117892279,0.1292628683731209,False,0.0,logreg,pc1
0.0,0.16666666666666666,0.003091703537008624,0.1,0.0,0.05,0.811743450767841,0.162399643614051,True,0.0,logreg,pc1
0.0,0.16666666666666666,0.0041447692842665656,0.1,0.0,0.0,0.7896978702327885,0.1654354387007839,True,0.0,logreg,pc1
0.1,0.5,0.0011593132571786253,0.4,0.0,0.4,1.0,0.006030597928266735,True,0.1,logreg,pc3
0.2,0.6666666666666666,0.02120387109551868,0.4,0.4,0.2,1.0,0.032429586530154715,True,0.2,logreg,pc3
0.4,1.0,0.011521530982720934,0.4,0.4,0.4,1.0,0.004062142350422382,True,0.4,logreg,pc3
0.0,0.16666666666666666,0.0006254993950820242,0.1,0.0,0.05,0.9488694565896315,0.1210771612613808,True,0.0,logreg,pc3
0.05,0.3333333333333333,0.009701068232434024,0.1,0.0,0.05,0.8829031494198437,0.12909149615555685,True,0.05,logreg,pc3
0.0,0.16666666666666666,0.0024844416013454864,0.1,0.0,0.1,0.890161783996502,0.11787069808513735,True,0.0,logreg,pc3
0.1,0.5,0.003343172568241228,0.4,0.4,0.2,1.0,0.02184139569937482,True,0.1,logreg,pc4
0.0,0.16666666666666666,0.00045942227224765597,0.4,0.4,0.1,1.0,0.04123096736203381,True,0.0,logreg,pc4
0.0,0.0,0.0,0.4,0.0,0.1,1.0,0.04292170847595056,False,0.0,logreg,pc4
0.0,0.16666666666666666,0.00094905151403743,0.05,0.0,0.0,0.8953350977089848,0.14097331852894066,True,0.0,logreg,pc4
0.0,0.16666666666666666,0.00045942227224765597,0.1,0.0,0.0,0.9238902011892156,0.12215385673736938,True,0.0,logreg,pc4
0.0,0.0,0.0,0.1,0.0,0.05,0.9271234989533987,0.11663895934274704,False,0.0,logreg,pc4
0.0,0.16666666666666666,6.140295581316679e-05,0.1,0.2,0.05,0.9529210264651325,0.6692180622334021,True,0.0,logreg,pendigits
0.0,0.16666666666666666,0.00018760417449316855,0.1,0.2,0.05,0.9553901127091814,0.6528894833451233,True,0.0,logreg,pendigits
0.0,0.0,0.0,0.1,0.2,0.05,0.9508868228935228,0.6891221261558996,False,0.0,logreg,pendigits
0.0,0.16666666666666666,6.140295581316679e-05,0.0,0.4,0.0,0.9955303477094223,0.1078043373515782,True,0.0,logreg,pendigits
0.0,0.16666666666666666,0.00018760417449316855,0.0,0.4,0.0,0.9950595795772481,0.10564769857272518,True,0.0,logreg,pendigits
0.0,0.0,0.0,0.0,0.4,0.0,0.9945301456117397,0.10722499814581557,False,0.0,logreg,pendigits
0.0,0.0,0.0,0.4,0.0,0.3,1.0,0.01279240187273234,False,0.0,logreg,phoneme
0.0,0.0,0.0,0.4,0.0,0.4,1.0,0.007603415307213984,False,0.0,logreg,phoneme
0.0,0.0,0.0,0.4,0.0,0.4,1.0,0.007729351662318268,False,0.0,logreg,phoneme
0.0,0.0,0.0,0.1,0.0,0.1,0.999982805779973,0.04204159968399274,False,0.0,logreg,phoneme
0.0,0.0,0.0,0.1,0.0,0.1,0.9972007425870064,0.03900276042850618,False,0.0,logreg,phoneme
0.0,0.0,0.0,0.1,0.0,0.1,0.9932236582655145,0.04713850860443697,False,0.0,logreg,phoneme
0.0,0.16666666666666666,0.0038903406465647474,0.05,0.4,0.05,1.0,0.3370618165124707,True,0.0,logreg,qsar-biodeg
0.0,0.16666666666666666,0.00525420419027325,0.05,0.4,0.0,1.0,0.5036979105556777,True,0.0,logreg,qsar-biodeg
0.0,0.16666666666666666,0.0019551288446387205,0.05,0.4,0.0,1.0,0.5903628057928479,True,0.0,logreg,qsar-biodeg
0.05,0.3333333333333333,0.004253431802275952,0.1,0.1,0.05,0.929164487136811,0.11662082146369213,True,0.05,logreg,qsar-biodeg
0.1,0.5,0.01230891567348263,0.1,0.2,0.1,0.9173785553709315,0.08984212962944409,True,0.1,logreg,qsar-biodeg
0.05,0.3333333333333333,0.004943635008261819,0.1,0.05,0.05,0.935168522931764,0.0865574723098228,True,0.05,logreg,qsar-biodeg
0.0,0.0,0.0,0.1,0.2,0.1,0.9700607833880623,0.1768063956561507,False,0.0,logreg,satimage
0.0,0.0,0.0,0.1,0.2,0.05,0.9706805619791729,0.18344786834521756,False,0.0,logreg,satimage
0.0,0.0,0.0,0.1,0.2,0.1,0.9688954262498669,0.1748476194356299,False,0.0,logreg,satimage
0.0,0.0,0.0,0.05,0.2,0.0,0.9772977441863745,0.1072125048284193,False,0.0,logreg,satimage
0.0,0.0,0.0,0.05,0.2,0.05,0.9780457469327907,0.10312507863957873,False,0.0,logreg,satimage
0.0,0.0,0.0,0.05,0.3,0.0,0.9770742368817082,0.10762059260607819,False,0.0,logreg,satimage
0.0,0.0,0.0,0.1,0.2,0.1,0.9733627024109832,0.24721885160596685,False,0.0,logreg,segment
0.0,0.0,0.0,0.2,0.2,0.1,0.9723999794314763,0.2518920320068142,False,0.0,logreg,segment
0.0,0.0,0.0,0.1,0.2,0.1,0.9710457586665621,0.2470952829090435,False,0.0,logreg,segment
0.0,0.0,0.0,0.0,0.4,0.05,0.9910652232839482,0.1055765646282126,False,0.0,logreg,segment
0.0,0.0,0.0,0.0,0.4,0.0,0.9881652631914024,0.10241092422850309,False,0.0,logreg,segment
0.0,0.0,0.0,0.0,0.4,0.05,0.9875303231864777,0.10637454048364643,False,0.0,logreg,segment
0.0,0.0,0.0,0.1,0.4,0.05,1.0,0.475388498310963,False,0.0,logreg,spambase
0.0,0.0,0.0,0.1,0.4,0.05,1.0,0.22993613037430932,False,0.0,logreg,spambase
0.0,0.0,0.0,0.1,0.4,0.05,1.0,0.3050106038840038,False,0.0,logreg,spambase
0.0,0.0,0.0,0.05,0.2,0.0,0.9698000344322006,0.1346354866989169,False,0.0,logreg,spambase
0.0,0.0,0.0,0.05,0.3,0.0,0.9709806029857893,0.12056573376673922,False,0.0,logreg,spambase
0.0,0.0,0.0,0.05,0.2,0.05,0.965831352492913,0.11978303773416574,False,0.0,logreg,spambase
0.4,1.0,0.0029463363257765662,0.4,0.4,0.4,1.0,-0.0,True,0.4,logreg,splice
0.4,1.0,0.01032310079913007,0.4,0.4,0.4,1.0,-0.0,True,0.4,logreg,splice
0.4,1.0,0.0025550073364588033,0.4,0.4,0.4,1.0,-0.0,True,0.4,logreg,splice
0.0,0.16666666666666666,0.0004910560542960943,0.1,0.2,0.05,0.9606183618215681,0.11419733011226214,True,0.0,logreg,splice
0.0,0.16666666666666666,0.0017205167998550115,0.1,0.2,0.05,0.9679069272581451,0.1079640936551978,True,0.0,logreg,splice
0.0,0.16666666666666666,0.0004258345560764672,0.1,0.2,0.0,0.9673027149490299,0.11249496190000201,True,0.0,logreg,splice
0.05,0.3333333333333333,0.0053900400133827615,0.1,0.4,0.05,1.0,0.9442377123055732,True,0.05,logreg,steel-plates-fault
0.05,0.3333333333333333,0.004873439606539094,0.1,0.4,0.05,1.0,0.9687999108800666,True,0.05,logreg,steel-plates-fault
0.05,0.3333333333333333,0.0030883982288536136,0.1,0.4,0.05,1.0,0.9494957255638934,True,0.05,logreg,steel-plates-fault
0.0,0.16666666666666666,0.004269072315279565,0.05,0.4,0.0,0.997247992515787,0.14987486200226646,True,0.0,logreg,steel-plates-fault
0.0,0.16666666666666666,0.004081971961333336,0.05,0.3,0.0,0.9874977261505679,0.16426591789674908,True,0.0,logreg,steel-plates-fault
0.0,0.16666666666666666,0.0029442199247183554,0.05,0.4,0.05,0.9922772277227722,0.15110114000781688,True,0.0,logreg,steel-plates-fault
0.1,0.5,0.012274608712556876,0.3,0.4,0.1,0.9901577238630328,0.09472261198991434,True,0.1,logreg,texture
0.1,0.5,0.01335728222013858,0.2,0.4,0.1,0.9883160276207171,0.11652192265853874,True,0.1,logreg,texture
0.1,0.5,0.013047736952106129,0.2,0.4,0.1,0.9868133617575612,0.12062071761436197,True,0.1,logreg,texture
0.0,0.16666666666666666,0.004633858867518918,0.0,0.4,0.05,0.9997904557567091,0.09155328954877236,True,0.0,logreg,texture
0.0,0.16666666666666666,0.005699758344839943,0.0,0.4,0.05,0.9999001135037087,0.09110601869065053,True,0.0,logreg,texture
0.0,0.16666666666666666,0.005502509257627408,0.0,0.4,0.05,0.999820436028517,0.09203965985903864,True,0.0,logreg,texture
0.0,0.0,0.0,0.0,0.4,0.4,1.0,-0.0,False,0.0,logreg,tic-tac-toe
0.0,0.0,0.0,0.0,0.4,0.4,1.0,-0.0,False,0.0,logreg,tic-tac-toe
0.0,0.0,0.0,0.0,0.4,0.4,1.0,-0.0,False,0.0,logreg,tic-tac-toe
0.0,0.0,0.0,0.0,0.3,0.05,0.9847248221639834,0.10261225138506591,False,0.0,logreg,tic-tac-toe
0.0,0.0,0.0,0.0,0.3,0.05,0.9560151782374007,0.11344738012103502,False,0.0,logreg,tic-tac-toe
0.0,0.0,0.0,0.0,0.3,0.05,0.9779599370283915,0.1084655378688002,False,0.0,logreg,tic-tac-toe
