sel_acc_80,cov_at_risk10,aurc,accuracy,model,family,dataset_id,shift_axis,shift_lambda,status,seed
0.14705882352941177,0.0,0.849142084430616,0.16835016835016836,hist_gbdt,gbdt,vowel,covariate_shift,0.4,ok,42
0.957983193277311,0.9191919191919192,0.024069884207549092,0.8787878787878788,xgboost,gbdt,vowel,label_noise,0.0,ok,42
0.957983193277311,0.9966329966329966,0.01976106931795455,0.898989898989899,xgboost,gbdt,vowel,label_noise,0.05,ok,42
0.9369747899159664,0.9090909090909091,0.03228657004917408,0.8686868686868687,xgboost,gbdt,vowel,label_noise,0.1,ok,42
0.8613445378151261,0.6734006734006734,0.0770199431153123,0.7811447811447811,xgboost,gbdt,vowel,label_noise,0.2,ok,42
0.7941176470588235,0.494949494949495,0.10820945915803434,0.7239057239057239,xgboost,gbdt,vowel,label_noise,0.3,ok,42
0.6722689075630253,0.2760942760942761,0.20754076884897127,0.5858585858585859,xgboost,gbdt,vowel,label_noise,0.4,ok,42
0.957983193277311,0.9191919191919192,0.024069884207549092,0.8787878787878788,xgboost,gbdt,vowel,covariate_shift,0.0,ok,42
0.8571428571428571,0.7104377104377104,0.07874631512431693,0.7878787878787878,xgboost,gbdt,vowel,covariate_shift,0.05,ok,42
0.7352941176470589,0.15151515151515152,0.1861179490231992,0.6801346801346801,xgboost,gbdt,vowel,covariate_shift,0.1,ok,42
0.3739495798319328,0.003367003367003367,0.5590433133825335,0.367003367003367,xgboost,gbdt,vowel,covariate_shift,0.2,ok,42
0.21428571428571427,0.010101010101010102,0.7546035684735425,0.22895622895622897,xgboost,gbdt,vowel,covariate_shift,0.3,ok,42
0.13445378151260504,0.0,0.8831009970865056,0.15151515151515152,xgboost,gbdt,vowel,covariate_shift,0.4,ok,42
0.9957983193277311,1.0,0.003183970269987438,0.9629629629629629,catboost,gbdt,vowel,label_noise,0.0,ok,42
0.9957983193277311,1.0,0.004302464541739247,0.9494949494949495,catboost,gbdt,vowel,label_noise,0.05,ok,42
0.9957983193277311,1.0,0.006669739341900556,0.9292929292929293,catboost,gbdt,vowel,label_noise,0.1,ok,42
0.9243697478991597,0.9090909090909091,0.03359975639569365,0.8653198653198653,catboost,gbdt,vowel,label_noise,0.2,ok,42
0.865546218487395,0.7171717171717171,0.06592655441631681,0.7946127946127947,catboost,gbdt,vowel,label_noise,0.3,ok,42
0.7100840336134454,0.5050505050505051,0.14922428709350194,0.6599326599326599,catboost,gbdt,vowel,label_noise,0.4,ok,42
0.9957983193277311,1.0,0.003183970269987438,0.9629629629629629,catboost,gbdt,vowel,covariate_shift,0.0,ok,42
0.9621848739495799,1.0,0.018381974226001484,0.9090909090909091,catboost,gbdt,vowel,covariate_shift,0.05,ok,42
0.8907563025210085,0.7676767676767676,0.06982874878706495,0.8215488215488216,catboost,gbdt,vowel,covariate_shift,0.1,ok,42
0.5252100840336135,0.05387205387205387,0.4081888559171489,0.49158249158249157,catboost,gbdt,vowel,covariate_shift,0.2,ok,42
0.29411764705882354,0.003367003367003367,0.6654500540123808,0.27946127946127947,catboost,gbdt,vowel,covariate_shift,0.3,ok,42
0.20588235294117646,0.0,0.8085256437128522,0.21212121212121213,catboost,gbdt,vowel,covariate_shift,0.4,ok,42
1.0,1.0,0.0,1.0,tabicl,icl,vowel,label_noise,0.0,ok,42
1.0,1.0,0.0006472938633558795,0.9865319865319865,tabicl,icl,vowel,label_noise,0.05,ok,42
0.9957983193277311,1.0,0.0013600932064699752,0.9797979797979798,tabicl,icl,vowel,label_noise,0.1,ok,42
0.9957983193277311,1.0,0.002681008025037183,0.9730639730639731,tabicl,icl,vowel,label_noise,0.2,ok,42
0.9663865546218487,1.0,0.01393100419083095,0.9090909090909091,tabicl,icl,vowel,label_noise,0.3,ok,42
0.9285714285714286,0.8754208754208754,0.031612957393434025,0.8249158249158249,tabicl,icl,vowel,label_noise,0.4,ok,42
1.0,1.0,0.0,1.0,tabicl,icl,vowel,covariate_shift,0.0,ok,42
1.0,1.0,0.0014200867456738296,0.9797979797979798,tabicl,icl,vowel,covariate_shift,0.05,ok,42
0.9747899159663865,1.0,0.012478532381257712,0.9292929292929293,tabicl,icl,vowel,covariate_shift,0.1,ok,42
0.8025210084033614,0.45791245791245794,0.10665948191293434,0.7575757575757576,tabicl,icl,vowel,covariate_shift,0.2,ok,42
0.680672268907563,0.1750841750841751,0.2374139516533656,0.6161616161616161,tabicl,icl,vowel,covariate_shift,0.3,ok,42
0.5252100840336135,0.037037037037037035,0.35324548884353324,0.4882154882154882,tabicl,icl,vowel,covariate_shift,0.4,ok,42
1.0,1.0,7.962612091063659e-05,0.98989898989899,tabpfn,icl,vowel,label_noise,0.0,ok,42
1.0,1.0,0.0009619083265305754,0.9831649831649831,tabpfn,icl,vowel,label_noise,0.05,ok,42
0.9957983193277311,1.0,0.0023155948344746524,0.9797979797979798,tabpfn,icl,vowel,label_noise,0.1,ok,42
1.0,1.0,0.0012850344535062664,0.9831649831649831,tabpfn,icl,vowel,label_noise,0.2,ok,42
0.9873949579831933,1.0,0.005027826442321789,0.9562289562289562,tabpfn,icl,vowel,label_noise,0.3,ok,42
0.9747899159663865,1.0,0.0135062988397608,0.9124579124579124,tabpfn,icl,vowel,label_noise,0.4,ok,42
1.0,1.0,7.962612091063659e-05,0.98989898989899,tabpfn,icl,vowel,covariate_shift,0.0,ok,42
1.0,1.0,0.000765926292009988,0.98989898989899,tabpfn,icl,vowel,covariate_shift,0.05,ok,42
0.9915966386554622,1.0,0.0056290684973954565,0.9629629629629629,tabpfn,icl,vowel,covariate_shift,0.1,ok,42
0.8529411764705882,0.6430976430976431,0.07972172004809802,0.8013468013468014,tabpfn,icl,vowel,covariate_shift,0.2,ok,42
0.6218487394957983,0.06734006734006734,0.28428783844251626,0.5723905723905723,tabpfn,icl,vowel,covariate_shift,0.3,ok,42
0.5210084033613446,0.04713804713804714,0.4013616597080103,0.47474747474747475,tabpfn,icl,vowel,covariate_shift,0.4,ok,42
0.9945848375451264,1.0,0.005746838758024087,0.937950937950938,logreg,linear,segment,label_noise,0.0,ok,42
0.9873646209386282,1.0,0.007491178671943848,0.9336219336219336,logreg,linear,segment,label_noise,0.05,ok,42
0.9747292418772563,1.0,0.012517229956695334,0.9191919191919192,logreg,linear,segment,label_noise,0.1,ok,42
0.9729241877256317,1.0,0.013655956689783623,0.9278499278499278,logreg,linear,segment,label_noise,0.2,ok,42
0.9530685920577617,1.0,0.02402031090903206,0.9018759018759018,logreg,linear,segment,label_noise,0.3,ok,42
0.9512635379061372,0.9783549783549783,0.050054938108629356,0.8845598845598845,logreg,linear,segment,label_noise,0.4,ok,42
0.9945848375451264,1.0,0.005746838758024087,0.937950937950938,logreg,linear,segment,covariate_shift,0.0,ok,42
0.9909747292418772,1.0,0.007787868755196252,0.9278499278499278,logreg,linear,segment,covariate_shift,0.05,ok,42
0.9693140794223827,0.9725829725829725,0.01637062989697884,0.8874458874458875,logreg,linear,segment,covariate_shift,0.1,ok,42
0.8050541516245487,0.5858585858585859,0.08522339242654275,0.7344877344877345,logreg,linear,segment,covariate_shift,0.2,ok,42
0.5974729241877257,0.4805194805194805,0.18211581228379706,0.5137085137085137,logreg,linear,segment,covariate_shift,0.3,ok,42
0.5433212996389891,0.4733044733044733,0.2052668772748215,0.4574314574314574,logreg,linear,segment,covariate_shift,0.4,ok,42
1.0,1.0,0.00043329761571770997,0.9855699855699855,hist_gbdt,gbdt,segment,label_noise,0.0,ok,42
0.9963898916967509,1.0,0.0023587269485728724,0.9696969696969697,hist_gbdt,gbdt,segment,label_noise,0.05,ok,42
0.9783393501805054,1.0,0.00886370999996341,0.963924963924964,hist_gbdt,gbdt,segment,label_noise,0.1,ok,42
0.9638989169675091,1.0,0.020554184106163217,0.9393939393939394,hist_gbdt,gbdt,segment,label_noise,0.2,ok,42
0.9332129963898917,0.9812409812409812,0.048036609727707576,0.8888888888888888,hist_gbdt,gbdt,segment,label_noise,0.3,ok,42
0.8862815884476535,0.7215007215007215,0.09523064019525294,0.8253968253968254,hist_gbdt,gbdt,segment,label_noise,0.4,ok,42
1.0,1.0,0.00043329761571770997,0.9855699855699855,hist_gbdt,gbdt,segment,covariate_shift,0.0,ok,42
0.9494584837545126,0.9581529581529582,0.04033462317304927,0.8802308802308803,hist_gbdt,gbdt,segment,covariate_shift,0.05,ok,42
0.8628158844765343,0.7243867243867244,0.09166593118221471,0.7604617604617605,hist_gbdt,gbdt,segment,covariate_shift,0.1,ok,42
0.5902527075812274,0.0,0.3369114709213022,0.5425685425685426,hist_gbdt,gbdt,segment,covariate_shift,0.2,ok,42
0.41335740072202165,0.0,0.6241052191705899,0.3795093795093795,hist_gbdt,gbdt,segment,covariate_shift,0.3,ok,42
0.27075812274368233,0.0,0.7052670672925354,0.27994227994227994,hist_gbdt,gbdt,segment,covariate_shift,0.4,ok,42
1.0,1.0,0.0003700446851008293,0.9841269841269841,xgboost,gbdt,segment,label_noise,0.0,ok,42
1.0,1.0,0.0015444268957699413,0.9754689754689755,xgboost,gbdt,segment,label_noise,0.05,ok,42
0.983754512635379,1.0,0.0050249217208203165,0.9624819624819625,xgboost,gbdt,segment,label_noise,0.1,ok,42
0.9638989169675091,1.0,0.0145617150937668,0.9307359307359307,xgboost,gbdt,segment,label_noise,0.2,ok,42
0.924187725631769,0.974025974025974,0.04941777751837722,0.8888888888888888,xgboost,gbdt,segment,label_noise,0.3,ok,42
0.8610108303249098,0.2813852813852814,0.10111790893228598,0.8023088023088023,xgboost,gbdt,segment,label_noise,0.4,ok,42
1.0,1.0,0.0003700446851008293,0.9841269841269841,xgboost,gbdt,segment,covariate_shift,0.0,ok,42
0.9458483754512635,0.9523809523809523,0.04331479052699452,0.8658008658008658,xgboost,gbdt,segment,covariate_shift,0.05,ok,42
0.8068592057761733,0.46320346320346323,0.12192197642172424,0.7445887445887446,xgboost,gbdt,segment,covariate_shift,0.1,ok,42
0.5288808664259927,0.007215007215007215,0.5066887113661814,0.4733044733044733,xgboost,gbdt,segment,covariate_shift,0.2,ok,42
0.4314079422382672,0.0,0.515911536446192,0.3477633477633478,xgboost,gbdt,segment,covariate_shift,0.3,ok,42
0.3628158844765343,0.0,0.6077811990794152,0.30014430014430016,xgboost,gbdt,segment,covariate_shift,0.4,ok,42
1.0,1.0,0.0005226327494543563,0.9841269841269841,catboost,gbdt,segment,label_noise,0.0,ok,42
0.9981949458483754,1.0,0.0018014579335541901,0.9711399711399712,catboost,gbdt,segment,label_noise,0.05,ok,42
1.0,1.0,0.0015745339550990891,0.9668109668109668,catboost,gbdt,segment,label_noise,0.1,ok,42
0.9909747292418772,1.0,0.00553828564718662,0.9437229437229437,catboost,gbdt,segment,label_noise,0.2,ok,42
0.9819494584837545,1.0,0.016134281760711886,0.911976911976912,catboost,gbdt,segment,label_noise,0.3,ok,42
0.9386281588447654,0.987012987012987,0.03485977295208761,0.8932178932178932,catboost,gbdt,segment,label_noise,0.4,ok,42
1.0,1.0,0.0005226327494543563,0.9841269841269841,catboost,gbdt,segment,covariate_shift,0.0,ok,42
0.8790613718411552,0.746031746031746,0.05538970884197777,0.8023088023088023,catboost,gbdt,segment,covariate_shift,0.05,ok,42
0.6823104693140795,0.38961038961038963,0.18073107976183828,0.6147186147186147,catboost,gbdt,segment,covariate_shift,0.1,ok,42
0.5415162454873647,0.0,0.43878181034397884,0.47763347763347763,catboost,gbdt,segment,covariate_shift,0.2,ok,42
0.34296028880866425,0.017316017316017316,0.5191793389441874,0.30158730158730157,catboost,gbdt,segment,covariate_shift,0.3,ok,42
0.22202166064981949,0.0,0.6536749090389748,0.20057720057720058,catboost,gbdt,segment,covariate_shift,0.4,ok,42
1.0,1.0,0.0003393122529527873,0.9841269841269841,tabicl,icl,segment,label_noise,0.0,ok,42
1.0,1.0,0.0006115138661158039,0.9812409812409812,tabicl,icl,segment,label_noise,0.05,ok,42
0.9981949458483754,1.0,0.0009234030906161042,0.9812409812409812,tabicl,icl,segment,label_noise,0.1,ok,42
1.0,1.0,0.0006850023114854548,0.976911976911977,tabicl,icl,segment,label_noise,0.2,ok,42
0.9981949458483754,1.0,0.0018225421468674057,0.976911976911977,tabicl,icl,segment,label_noise,0.3,ok,42
0.9963898916967509,1.0,0.0024916023822102343,0.9682539682539683,tabicl,icl,segment,label_noise,0.4,ok,42
1.0,1.0,0.0003393122529527873,0.9841269841269841,tabicl,icl,segment,covariate_shift,0.0,ok,42
0.9386281588447654,0.898989898989899,0.02915588901774856,0.8513708513708513,tabicl,icl,segment,covariate_shift,0.05,ok,42
0.7906137184115524,0.5137085137085137,0.10189981452198835,0.733044733044733,tabicl,icl,segment,covariate_shift,0.1,ok,42
0.6498194945848376,0.3838383838383838,0.19771696145851156,0.6536796536796536,tabicl,icl,segment,covariate_shift,0.2,ok,42
0.5144404332129964,0.3492063492063492,0.27647201619049266,0.4733044733044733,tabicl,icl,segment,covariate_shift,0.3,ok,42
0.5072202166064982,0.015873015873015872,0.3359564759124208,0.4213564213564214,tabicl,icl,segment,covariate_shift,0.4,ok,42
1.0,1.0,0.0006044745689117269,0.9812409812409812,tabpfn,icl,segment,label_noise,0.0,ok,42
1.0,1.0,0.0009119264125964688,0.9783549783549783,tabpfn,icl,segment,label_noise,0.05,ok,42
0.9981949458483754,1.0,0.0012322714733630652,0.976911976911977,tabpfn,icl,segment,label_noise,0.1,ok,42
1.0,1.0,0.0015101492756446097,0.9668109668109668,tabpfn,icl,segment,label_noise,0.2,ok,42
0.9981949458483754,1.0,0.001886558043429784,0.9624819624819625,tabpfn,icl,segment,label_noise,0.3,ok,42
0.9945848375451264,1.0,0.00354121049012957,0.963924963924964,tabpfn,icl,segment,label_noise,0.4,ok,42
1.0,1.0,0.0006044745689117269,0.9812409812409812,tabpfn,icl,segment,covariate_shift,0.0,ok,42
0.8736462093862816,0.7229437229437229,0.05625078241951974,0.8051948051948052,tabpfn,icl,segment,covariate_shift,0.05,ok,42
0.7274368231046932,0.44877344877344877,0.13782496405401018,0.6810966810966811,tabpfn,icl,segment,covariate_shift,0.1,ok,42
0.6173285198555957,0.3347763347763348,0.2248240233138142,0.5440115440115441,tabpfn,icl,segment,covariate_shift,0.2,ok,42
0.38267148014440433,0.17893217893217894,0.4223466322043467,0.31313131313131315,tabpfn,icl,segment,covariate_shift,0.3,ok,42
0.30866425992779783,0.15873015873015872,0.5291448886501299,0.24675324675324675,tabpfn,icl,segment,covariate_shift,0.4,ok,42
