dataset_id,model,family,shift_axis,shift_lambda,seed,split_policy,clean_split_passed,leakage_risk_level,applicable,status,error_message,accuracy,auc,nll,nll_norm,ece,brier,ece_adaptive,ece_classwise,calib_slope,calib_intercept,utility,n_train,best_gbdt,reference_utility,failed,failure_reason,metric_notes
credit-approval,xgboost,gbdt,categorical_covariate_shift,0.1,3154470258,test_only,True,low,True,ok,,0.8019323671497585,0.8832703213610585,0.6727851220812265,0.9706237592104614,0.1435715739042449,0.3201067096335612,0.14622759734960433,0.1506255078232607,0.40174928174987024,-0.2947154486002029,0.10953302500484682,483,catboost,0.2726410042561843,True,utility_gap;ece;nll,
credit-approval,xgboost,gbdt,categorical_covariate_shift,0.2,2082248130,test_only,True,low,True,ok,,0.8019323671497585,0.8651228733459358,0.7654299562014772,1.1042820019597277,0.14461229857969315,0.33220303422892944,0.14369857681085552,0.1509380810295611,0.31393932530110064,-0.00034459689846183604,0.06287580043968435,483,catboost,0.2726410042561843,True,utility_gap;ece;nll,
credit-approval,xgboost,gbdt,categorical_covariate_shift,0.3,370067149,test_only,True,low,True,ok,,0.7922705314009661,0.8463137996219282,0.8115809290969457,1.170863781688221,0.15592721227112566,0.3553086852498568,0.14378330953424454,0.16396620351517327,0.25780426700340325,0.23217166187312732,0.03260583261712838,483,catboost,0.2726410042561843,True,utility_gap;ece;nll,
credit-approval,xgboost,gbdt,categorical_covariate_shift,0.4,1568213478,test_only,True,low,True,ok,,0.7922705314009661,0.8514177693761814,0.7746338333496009,1.1175603898782769,0.1694840857210888,0.3593383190405784,0.16110623125143023,0.17297460628131178,0.29260609257599257,0.11380647893815912,0.047671864884107525,483,catboost,0.2726410042561843,True,utility_gap;ece;nll,
tic-tac-toe,catboost,gbdt,categorical_covariate_shift,0.0,4278581270,test_only,True,low,True,ok,,0.9930555555555556,0.9999468085106382,0.07317638054087292,0.105571201316521,0.061114305733485356,0.02284188555832187,0.05739656313031658,0.06318161369182101,10.700791646363452,-5.111296390961517,0.4550454947704033,670,xgboost,0.4750618147425544,False,,
tic-tac-toe,catboost,gbdt,categorical_covariate_shift,0.05,3395723596,test_only,True,low,True,ok,,0.96875,0.9844148936170213,0.14884326129767572,0.21473543494389694,0.04738370798112347,0.07315136689610913,0.05149659661627779,0.0515115116208098,0.7531304590400646,1.5295211375570252,0.4159603406865637,670,xgboost,0.4750618147425544,True,utility_gap,
tic-tac-toe,catboost,gbdt,categorical_covariate_shift,0.1,3033481053,test_only,True,low,True,ok,,0.9236111111111112,0.9705851063829787,0.20593372795315273,0.2970995680697904,0.03870463136655526,0.1148912924649162,0.05649196536854076,0.046588140441167686,1.136442205939318,0.050649080346767864,0.381375657206461,670,xgboost,0.4750618147425544,True,utility_gap,
tic-tac-toe,catboost,gbdt,categorical_covariate_shift,0.2,3408853577,test_only,True,medium,True,ok,,0.8055555555555556,0.8787765957446808,0.43584422017821084,0.6287902950512223,0.07820923708394115,0.26809096380014896,0.08991121211247786,0.08315669926992839,0.8718325891461136,-0.5188775987714632,0.2241262059118167,670,xgboost,0.4750618147425544,True,utility_gap,
tic-tac-toe,catboost,gbdt,categorical_covariate_shift,0.3,1588227633,test_only,True,medium,True,ok,,0.7604166666666666,0.7853723404255318,0.6304162614418172,0.9094984140778699,0.12734529491098606,0.38270221412057204,0.12939885462095507,0.14170945809157365,0.39734488634182796,0.20307651806751303,0.09062423594337797,670,xgboost,0.4750618147425544,True,utility_gap;ece;nll,
tic-tac-toe,catboost,gbdt,categorical_covariate_shift,0.4,3474445338,test_only,True,medium,True,ok,,0.7534722222222222,0.7678457446808511,0.6606585256327959,0.9531287786514488,0.12918564272180993,0.384940133922532,0.11720505141395261,0.13430518397756902,0.3152636029420796,0.37444631207076584,0.06999108183183456,670,xgboost,0.4750618147425544,True,utility_gap;ece;nll,
tic-tac-toe,hist_gbdt,gbdt,categorical_covariate_shift,0.0,4278581270,test_only,True,low,True,ok,,0.9861111111111112,0.9991489361702128,0.05807803530245091,0.08378889351542008,0.04143609189871071,0.026193230394684724,0.029069865361674142,0.04422047414860614,2.004096174247457,0.14566351837139163,0.46419490789187295,670,xgboost,0.4750618147425544,False,,
tic-tac-toe,hist_gbdt,gbdt,categorical_covariate_shift,0.05,3395723596,test_only,True,low,True,ok,,0.9513888888888888,0.9685638297872341,0.18453167293655717,0.2662229294325152,0.025823326243777013,0.08624819826106273,0.034568669032425496,0.03602407794543016,0.5443168785271363,1.0578462484311193,0.39667412968035526,670,xgboost,0.4750618147425544,True,utility_gap,
tic-tac-toe,hist_gbdt,gbdt,categorical_covariate_shift,0.1,3033481053,test_only,True,low,True,ok,,0.90625,0.9380319148936169,0.32079629611726523,0.462811225543926,0.05490313721702438,0.15728833312441362,0.045545087488587016,0.06547833823470797,0.48345370929270576,0.5113538304584063,0.3144246751061832,670,xgboost,0.4750618147425544,True,utility_gap,
tic-tac-toe,hist_gbdt,gbdt,categorical_covariate_shift,0.2,3408853577,test_only,True,medium,True,ok,,0.8090277777777778,0.8351063829787235,0.6766733340353905,0.976233263314659,0.14103855015238598,0.32126135668701344,0.12977642949787416,0.1439070016026036,0.31988861716628586,0.22879281225098433,0.09256371168434493,670,xgboost,0.4750618147425544,True,utility_gap;ece;nll,
