dataset_id,model,family,shift_axis,shift_lambda,split_policy,clean_split_passed,leakage_risk_level,applicable,status,error_message,accuracy,auc,nll,nll_norm,ece,utility,n_train,best_gbdt,reference_utility,failed,failure_reason,metric_notes
eucalyptus,tabpfn_client,icl,covariate_shift,0.1,test_only,True,low,True,ok,,0.4796380090497738,0.8396430613105543,1.0771131734462982,0.6692480431365515,0.1039452508031529,0.144257309714564,515,catboost_cal,0.2379561488237918,True,utility_gap;ece,
eucalyptus,tabpfn_client,icl,covariate_shift,0.2,test_only,True,low,True,ok,,0.3619909502262443,0.7880266223467681,1.335165745549682,0.8295851211373472,0.2161929795073419,0.0379938281126329,515,catboost_cal,0.2379561488237918,True,utility_gap;ece;nll,
eucalyptus,tabpfn_client,icl,covariate_shift,0.3,test_only,True,low,True,ok,,0.3257918552036199,0.7548875767179085,1.4979360717150665,0.9307200110935628,0.2603272344267512,-0.018202020081608,515,catboost_cal,0.2379561488237918,True,utility_gap;ece;nll,
eucalyptus,tabpfn_client,icl,covariate_shift,0.4,test_only,True,low,True,ok,,0.2895927601809955,0.7061427194695934,1.8944324716780216,1.1770770758176674,0.3783352709211076,-0.1382013110880147,515,catboost_cal,0.2379561488237918,True,utility_gap;ece;nll,
eucalyptus,tabicl,icl,label_noise,0.0,train_only,True,low,True,ok,,0.7601809954751131,0.9436308695606856,0.5895179424121141,0.3662880921703479,0.0479837499579201,0.3248147760248185,515,catboost_cal,0.2379561488237918,False,,
eucalyptus,tabicl,icl,label_noise,0.05,train_only,True,low,True,ok,,0.746606334841629,0.9349663281112914,0.6559046940711829,0.4075365001680606,0.0825609228681985,0.3004560304411384,515,catboost_cal,0.2379561488237918,False,,
eucalyptus,tabicl,icl,label_noise,0.1,train_only,True,low,True,ok,,0.751131221719457,0.933334840504122,0.6914223226172675,0.4296048435764548,0.1208993972425346,0.2862755449129179,515,catboost_cal,0.2379561488237918,True,ece,
eucalyptus,tabicl,icl,label_noise,0.2,train_only,True,low,True,ok,,0.665158371040724,0.915213639349322,0.8531852197557569,0.5301137826841713,0.1281254526103482,0.2354393041010501,515,catboost_cal,0.2379561488237918,True,ece,
eucalyptus,tabicl,icl,label_noise,0.3,train_only,True,low,True,ok,,0.6832579185520362,0.912264447952482,0.926678904170934,0.5757779762808202,0.2102077693089434,0.2070062978201394,515,catboost_cal,0.2379561488237918,True,utility_gap;ece,
eucalyptus,tabicl,icl,label_noise,0.4,train_only,True,low,True,ok,,0.6923076923076923,0.9138488146869748,1.0545792730312902,0.6552469435968197,0.3063125154557852,0.1658566528163921,515,catboost_cal,0.2379561488237918,True,utility_gap;ece,
eucalyptus,tabpfn_client,icl,label_noise,0.0,train_only,True,low,True,ok,,0.7239819004524887,0.9365469166030342,0.6186449906896254,0.3843857448057701,0.0422891595560537,0.3126151505259935,515,catboost_cal,0.2379561488237918,False,,
eucalyptus,tabpfn_client,icl,label_noise,0.05,train_only,True,low,True,ok,,0.7149321266968326,0.9256212699169508,0.6958628826403146,0.4323639186477827,0.0702381368564966,0.2874504605098235,515,catboost_cal,0.2379561488237918,False,,
