dataset_id,model,family,shift_axis,shift_lambda,split_policy,clean_split_passed,leakage_risk_level,applicable,status,error_message,accuracy,auc,nll,nll_norm,ece,brier,ece_adaptive,ece_classwise,calib_slope,calib_intercept,utility,n_train,best_gbdt,reference_utility,failed,failure_reason,metric_notes
GesturePhaseSegmentation,catboost_tuned,gbdt,covariate_shift,0.3,test_only,True,low,True,ok,,0.3038487508440243,0.5973901753326002,3.014514257827545,1.8730230191162944,0.4491741600747542,1.061462091067273,0.448933624232646,0.189567416350813,0.1969291873894478,-1.0776771116088948,-0.3970778637568254,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece;nll,
GesturePhaseSegmentation,catboost_tuned,gbdt,covariate_shift,0.4,test_only,True,low,True,ok,,0.3038487508440243,0.5651099349662887,3.478987991346511,2.16161677593696,0.3565728074283543,0.9899852933101632,0.3564347359976669,0.1890531215653303,0.6243399152878952,-1.3273942603817224,-0.4764338044019541,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece;nll,
GesturePhaseSegmentation,gbdt_ensemble,gbdt,covariate_shift,0.0,test_only,True,low,True,ok,,0.6654287643484132,0.8879705186422381,0.8922996187772324,0.5544169252405183,0.0288696933105006,0.4638518958597937,0.0296621448126968,0.0207927216043856,1.013057571972546,0.1383141115204668,0.2385049799427896,6911,catboost_tuned,0.2361496324913485,False,,
GesturePhaseSegmentation,gbdt_ensemble,gbdt,covariate_shift,0.05,test_only,True,low,True,ok,,0.3902768399729912,0.7757488574176452,1.488879169983173,0.925092641648664,0.2114610895548383,0.7571507733356443,0.2114610895548384,0.1131678987098052,0.9247010780334404,-0.9432963289332156,0.0102336156865576,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece;nll,
GesturePhaseSegmentation,gbdt_ensemble,gbdt,covariate_shift,0.1,test_only,True,low,True,ok,,0.3517893315327481,0.7219195467079194,1.8326544486331036,1.1386922319118309,0.2903612885505173,0.8603495309398078,0.2903612885505173,0.1278655189055114,0.7732521567268729,-1.1773741118903611,-0.0942396862059687,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece;nll,
GesturePhaseSegmentation,gbdt_ensemble,gbdt,covariate_shift,0.2,test_only,True,low,True,ok,,0.3241053342336259,0.6650883945181223,2.356764893431891,1.4643403608328946,0.340229200605979,0.9402363056610918,0.340229200605979,0.1638321076567121,0.7469191095934858,-1.3489849242529377,-0.2259512101546775,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece;nll,
GesturePhaseSegmentation,gbdt_ensemble,gbdt,covariate_shift,0.3,test_only,True,low,True,ok,,0.3106009453072249,0.6056472327821509,3.0337720058732804,1.8849885307380567,0.3839003799638364,0.9983330690585458,0.3839003799638364,0.1840842188307552,0.5438899664910016,-1.3082884837052755,-0.3837099619443479,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece;nll,
GesturePhaseSegmentation,gbdt_ensemble,gbdt,covariate_shift,0.4,test_only,True,low,True,ok,,0.2974341661039838,0.5515386973797839,3.441163780089663,2.1381152721109173,0.3870922204292321,1.0099346912320342,0.3870922204292322,0.1886873950434094,0.5039595555765174,-1.3117369560094718,-0.4811993567205996,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece;nll,
GesturePhaseSegmentation,lightgbm,gbdt,covariate_shift,0.0,test_only,True,low,True,ok,,0.6559756920999325,0.8820004280360173,0.9310670555993528,0.5785044880614344,0.0503161861957846,0.4751474165832808,0.0505838397934324,0.0296718320400862,0.7533466003053161,-0.0982440755731109,0.2234819199700086,6911,catboost_tuned,0.2361496324913485,False,,
GesturePhaseSegmentation,lightgbm,gbdt,covariate_shift,0.05,test_only,True,low,True,ok,,0.3855503038487508,0.7763818643501459,1.608902649850874,0.9996674226578788,0.2495617583785293,0.778113491834692,0.2495617583785292,0.1302870485138244,0.922581433574057,-1.1653296366635846,-0.0202463803732058,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece;nll,
GesturePhaseSegmentation,lightgbm,gbdt,covariate_shift,0.1,test_only,True,low,True,ok,,0.3436866981769075,0.6856221733072696,2.5924227066418712,1.6107627927821788,0.3669977160934967,0.9440834061641636,0.3669977160934967,0.1616854975170023,0.6475833336039947,-1.388325560264494,-0.2651076156692725,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece;nll,
GesturePhaseSegmentation,lightgbm,gbdt,covariate_shift,0.2,test_only,True,low,True,ok,,0.3278190411883862,0.6519770914989471,3.183714248597631,1.978152884308913,0.3821680541402211,0.9884088117436716,0.3821680541402211,0.185051510351378,0.6424211862078447,-1.4298210044958066,-0.3925146379178286,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece;nll,
GesturePhaseSegmentation,lightgbm,gbdt,covariate_shift,0.3,test_only,True,low,True,ok,,0.3136394328156651,0.6012049015714449,4.019891954248656,2.4976993043297986,0.4092092433165102,1.0267256544911425,0.4084906494799356,0.1943802162911788,0.4765780108502853,-1.3462944163238677,-0.5736840094898862,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece;nll,
GesturePhaseSegmentation,lightgbm,gbdt,covariate_shift,0.4,test_only,True,low,True,ok,,0.3065496286293045,0.5398382945438047,4.648105110616356,2.888030084731011,0.4260657484916343,1.0470923266124377,0.4255876622600609,0.197954558151518,0.4459470143756454,-1.3617039485904572,-0.7166963277329028,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece;nll,
GesturePhaseSegmentation,lightgbm_tuned,gbdt,covariate_shift,0.0,test_only,True,low,True,ok,,0.6414584740040513,0.8725034744375346,0.9449399233717296,0.5871241854509384,0.0364791385021128,0.4900559547431006,0.0351123451459413,0.0231162087749508,0.9173572105739586,0.0793371889138376,0.2181619038180406,6911,catboost_tuned,0.2361496324913485,False,,
GesturePhaseSegmentation,lightgbm_tuned,gbdt,covariate_shift,0.05,test_only,True,low,True,ok,,0.3865631330182309,0.7822305722410458,1.4270806966075371,0.8866950912379293,0.1717183569566849,0.721519107183304,0.1717183569566849,0.1069370843748052,1.2664601051847817,-0.8716080073652906,0.0314129714743848,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece;nll,
GesturePhaseSegmentation,lightgbm_tuned,gbdt,covariate_shift,0.1,test_only,True,low,True,ok,,0.349763673193788,0.7134249982091772,1.9391179948232755,1.2048417524168855,0.2553121642735644,0.8417438950740254,0.2553121642735644,0.1343519669939834,1.0957063483025753,-1.2218448377755633,-0.1103516582274984,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece;nll,
GesturePhaseSegmentation,lightgbm_tuned,gbdt,covariate_shift,0.2,test_only,True,low,True,ok,,0.3190411883862255,0.6712008919945168,2.382506394542917,1.4803344547411803,0.366506524003003,0.9631201783907256,0.3662208663157626,0.1679492905124896,0.7074626517584173,-1.3962326726105674,-0.2346251507669399,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece;nll,
GesturePhaseSegmentation,lightgbm_tuned,gbdt,covariate_shift,0.3,test_only,True,low,True,ok,,0.3079000675219446,0.600467475173214,3.104514065597594,1.9289430437874755,0.406419835930557,1.0208871304696994,0.4051394136508164,0.1828542172677964,0.3249286114317498,-1.1424376217979544,-0.4036182538834374,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece;nll,
GesturePhaseSegmentation,lightgbm_tuned,gbdt,covariate_shift,0.4,test_only,True,low,True,ok,,0.3021607022282241,0.5439759135597614,3.458962487034024,2.1491742305254373,0.3896045174648649,1.0124451146681412,0.3892547642517447,0.1875289286319495,0.4893669696650864,-1.2864141851387096,-0.486957497570454,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece;nll,
GesturePhaseSegmentation,xgboost_tuned,gbdt,covariate_shift,0.0,test_only,True,low,True,ok,,0.6708305199189737,0.8842987454912906,0.9161440179647627,0.5692322834493158,0.0402149235997123,0.4655837500093366,0.0401799275795948,0.0283795343779399,0.74368389164759,-0.0197455926479345,0.2313164691550605,6911,catboost_tuned,0.2361496324913485,False,,
GesturePhaseSegmentation,xgboost_tuned,gbdt,covariate_shift,0.05,test_only,True,low,True,ok,,0.3872383524645509,0.7779015652059618,1.6135623599088231,1.0025626633018014,0.2420013011860217,0.7744614692156198,0.2420013011860217,0.131560614702193,1.0085655994657583,-1.180404195551965,-0.0188177585359755,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece;nll,
GesturePhaseSegmentation,xgboost_tuned,gbdt,covariate_shift,0.1,test_only,True,low,True,ok,,0.3457123565158677,0.6927714638076159,2.4652781432979083,1.5317634338372472,0.3647278546348078,0.9412039125989666,0.3647278546348079,0.1582055286018906,0.6263229407782918,-1.350791914409726,-0.23814773526809,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece;nll,
GesturePhaseSegmentation,xgboost_tuned,gbdt,covariate_shift,0.2,test_only,True,low,True,ok,,0.3190411883862255,0.6375550882660326,3.1677700814178564,1.96824621623766,0.4316245436129453,1.030329780252944,0.431341019134664,0.1834156120610475,0.4728785571625211,-1.382235276892276,-0.4057983144428419,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece;nll,
GesturePhaseSegmentation,xgboost_tuned,gbdt,covariate_shift,0.3,test_only,True,low,True,ok,,0.3075624577987846,0.5725271208755556,3.8401696918632537,2.3860315841916595,0.4608894233682697,1.0765294375552363,0.4607056960992866,0.1948558091338695,0.2501489325845988,-1.164951853234714,-0.5614684989548897,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece;nll,
GesturePhaseSegmentation,xgboost_tuned,gbdt,covariate_shift,0.4,test_only,True,low,True,ok,,0.3092505064145847,0.5221804944281367,4.097903704199708,2.5461707298805165,0.4560681853865299,1.0821373997615458,0.4558971160008833,0.1967485861575155,0.1462168536322567,-1.005759535532218,-0.6259141070294254,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece;nll,
GesturePhaseSegmentation,catboost_tuned,gbdt,label_noise,0.0,train_only,True,low,True,ok,,0.6539500337609723,0.8862812660172411,0.8992953354660606,0.5587636084115689,0.022561165776805,0.4664015664045035,0.0259505415461525,0.020419255906381,1.0730709518628774,0.0480455551820582,0.2361496324913485,6911,catboost_tuned,0.2361496324913485,False,,
GesturePhaseSegmentation,catboost_tuned,gbdt,label_noise,0.05,train_only,True,low,True,ok,,0.6509115462525321,0.8806608668795937,0.9226480831935427,0.5732734863926112,0.044287009411142,0.4754909246934596,0.0460565918532967,0.0273583370899774,1.1344046890215145,0.1820514913874557,0.2250285875457258,6911,catboost_tuned,0.2361496324913485,False,,
GesturePhaseSegmentation,catboost_tuned,gbdt,label_noise,0.1,train_only,True,low,True,ok,,0.6451721809588116,0.8759319220762938,0.9527619853022048,0.5919843057886313,0.0693416517439662,0.4909880610776881,0.0692567783290755,0.0341658162434765,1.115744007959352,0.3144661531133221,0.2118883777851418,6911,catboost_tuned,0.2361496324913485,False,,
GesturePhaseSegmentation,catboost_tuned,gbdt,label_noise,0.2,train_only,True,low,True,ok,,0.5989196488858879,0.8486409179408199,1.1035960542743692,0.6857027821628111,0.1407929599830281,0.5622022960471974,0.139265108205514,0.0642653272271814,1.4777377812458985,0.7244766337200226,0.1529928419667211,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece,
GesturePhaseSegmentation,catboost_tuned,gbdt,label_noise,0.3,train_only,True,low,True,ok,,0.5813639432815665,0.8368869520756507,1.1716255772860464,0.7279719013913931,0.1659642599327385,0.5943929544325285,0.1659642599327385,0.0772547882854143,1.6623608978667712,0.9823761964959176,0.128530602314747,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece,
GesturePhaseSegmentation,catboost_tuned,gbdt,label_noise,0.4,train_only,True,low,True,ok,,0.5688723835246455,0.8282834861544993,1.2455290050070682,0.7738906828181652,0.2057329615766826,0.630268778469064,0.2057329615766826,0.0940927843329175,2.023379767834812,1.506876034822052,0.1019162805219855,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece;nll,
GesturePhaseSegmentation,gbdt_ensemble,gbdt,label_noise,0.0,train_only,True,low,True,ok,,0.6654287643484132,0.8879705186422381,0.8922996187772324,0.5544169252405183,0.0288696933105006,0.4638518958597937,0.0296621448126968,0.0207927216043856,1.013057571972546,0.1383141115204668,0.2385049799427896,6911,catboost_tuned,0.2361496324913485,False,,
GesturePhaseSegmentation,gbdt_ensemble,gbdt,label_noise,0.05,train_only,True,low,True,ok,,0.6532748143146523,0.8846844973316946,0.910883485007118,0.5659637305483288,0.0471963553040641,0.4702717754471791,0.0523086456480177,0.0254228256535957,1.1575493277093745,0.1886882395594719,0.2284024059879794,6911,catboost_tuned,0.2361496324913485,False,,
GesturePhaseSegmentation,gbdt_ensemble,gbdt,label_noise,0.1,train_only,True,low,True,ok,,0.6428089128966914,0.8793396072185639,0.9440847341876744,0.5865928265352272,0.0665120864157792,0.4868368590957212,0.0664596491421356,0.0358596900187058,1.2017034768159505,0.2878754648051287,0.214909934217277,6911,catboost_tuned,0.2361496324913485,False,,
GesturePhaseSegmentation,gbdt_ensemble,gbdt,label_noise,0.2,train_only,True,low,True,ok,,0.6411208642808913,0.8652292806685431,1.0063020139075942,0.6252505959584806,0.1188031767405978,0.5122354512304481,0.1184474911482512,0.0496504697122329,1.3226107948426784,0.5582067129532158,0.18766256374046,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece,
GesturePhaseSegmentation,gbdt_ensemble,gbdt,label_noise,0.3,train_only,True,low,True,ok,,0.6036461850101283,0.8412602249725053,1.0930115107117355,0.6791262354809787,0.1314778385261217,0.554374943386788,0.1305637471416939,0.0559428096496746,1.494583013049693,0.6850435290040184,0.1549545681423781,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece,
GesturePhaseSegmentation,gbdt_ensemble,gbdt,label_noise,0.4,train_only,True,low,True,ok,,0.5695476029709655,0.8174814239280661,1.1847359361671037,0.7361178253688079,0.1524490381242315,0.5977577873716263,0.1498030822851767,0.0706633245495009,1.8279332500442955,0.9857051565343278,0.1202254835849793,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece,
GesturePhaseSegmentation,lightgbm,gbdt,label_noise,0.0,train_only,True,low,True,ok,,0.6559756920999325,0.8820004280360173,0.9310670555993528,0.5785044880614344,0.0503161861957846,0.4751474165832808,0.0505838397934324,0.0296718320400862,0.7533466003053161,-0.0982440755731109,0.2234819199700086,6911,catboost_tuned,0.2361496324913485,False,,
GesturePhaseSegmentation,lightgbm,gbdt,label_noise,0.05,train_only,True,low,True,ok,,0.6492234976367319,0.8764194646396506,0.9295655195547216,0.5775715312614046,0.0265698031776216,0.4765274059786428,0.0361739095782091,0.02271826869319,0.8708679347314027,-0.0490786031687839,0.2255449172554418,6911,catboost_tuned,0.2361496324913485,False,,
GesturePhaseSegmentation,lightgbm,gbdt,label_noise,0.1,train_only,True,low,True,ok,,0.6363943281566509,0.8668228247468788,0.962057202532158,0.5977597489779217,0.0211170508790789,0.4951486463497311,0.0252242601940915,0.0180099899308676,0.8646360233033742,0.04975862316478,0.2152958030157128,6911,catboost_tuned,0.2361496324913485,False,,
GesturePhaseSegmentation,lightgbm,gbdt,label_noise,0.2,train_only,True,low,True,ok,,0.6259284267386901,0.8506513114467349,1.0051561333130978,0.6245386203142861,0.0452281844033327,0.5127888243164014,0.0481354559684617,0.0220325885009905,1.0618965551927642,0.197827453120931,0.1952100000422083,6911,catboost_tuned,0.2361496324913485,True,utility_gap,
GesturePhaseSegmentation,lightgbm,gbdt,label_noise,0.3,train_only,True,low,True,ok,,0.5925050641458474,0.826623723725725,1.086983033201116,0.6753805318014238,0.0673005473522174,0.5527176163344475,0.068405253344714,0.0341285938982133,1.1074489443160598,0.3038979182688618,0.1621197939150102,6911,catboost_tuned,0.2361496324913485,True,utility_gap,
GesturePhaseSegmentation,lightgbm,gbdt,label_noise,0.4,train_only,True,low,True,ok,,0.5303848750844025,0.7871028106515177,1.2075196326729696,0.7502741319463061,0.0667663906315263,0.6104708399808313,0.0708797000480988,0.0397902205850623,1.261889252775121,0.3180205093743021,0.1166081972804944,6911,catboost_tuned,0.2361496324913485,True,utility_gap;nll,
GesturePhaseSegmentation,lightgbm_tuned,gbdt,label_noise,0.0,train_only,True,low,True,ok,,0.6414584740040513,0.8725034744375346,0.9449399233717296,0.5871241854509384,0.0364791385021128,0.4900559547431006,0.0351123451459413,0.0231162087749508,0.9173572105739586,0.0793371889138376,0.2181619038180406,6911,catboost_tuned,0.2361496324913485,False,,
GesturePhaseSegmentation,lightgbm_tuned,gbdt,label_noise,0.05,train_only,True,low,True,ok,,0.6353814989871708,0.8696537608995021,0.9558604867028389,0.593909512953627,0.0407456223161512,0.4948744984432535,0.0490240024661611,0.0237720316834958,1.0195898381913122,0.1606493705858014,0.213364062813583,6911,catboost_tuned,0.2361496324913485,False,,
GesturePhaseSegmentation,lightgbm_tuned,gbdt,label_noise,0.1,train_only,True,low,True,ok,,0.6276164753544902,0.8631710516680189,0.984734921831638,0.6118502082148253,0.0580576769883232,0.5083979053499148,0.0580576769883232,0.0307732753758444,1.05681464534352,0.265529982541694,0.2010857415248678,6911,catboost_tuned,0.2361496324913485,True,utility_gap,
GesturePhaseSegmentation,lightgbm_tuned,gbdt,label_noise,0.2,train_only,True,low,True,ok,,0.613099257258609,0.8488171312180273,1.0428181634648055,0.6479393553539795,0.095613168214979,0.5326373469632261,0.0937824169608263,0.0420110139751438,1.2597086790248344,0.4346315284823225,0.1755464442659112,6911,catboost_tuned,0.2361496324913485,True,utility_gap,
GesturePhaseSegmentation,lightgbm_tuned,gbdt,label_noise,0.3,train_only,True,low,True,ok,,0.5553679945982444,0.8128687672200684,1.2039473187891117,0.7480545285330529,0.1442744245617531,0.6126156997841713,0.1442744245617531,0.0668692826057706,1.550737129213701,0.8447765835148393,0.1145380242444941,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece,
GesturePhaseSegmentation,lightgbm_tuned,gbdt,label_noise,0.4,train_only,True,low,True,ok,,0.5317353139770425,0.7971358516596961,1.2743928524273975,0.7918247995662142,0.1660207203411371,0.6459819480239304,0.166020720341137,0.0780923462048614,1.810234243618449,1.1890288435061482,0.0880062612393583,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece;nll,
GesturePhaseSegmentation,xgboost_tuned,gbdt,label_noise,0.0,train_only,True,low,True,ok,,0.6708305199189737,0.8842987454912906,0.9161440179647627,0.5692322834493158,0.0402149235997123,0.4655837500093366,0.0401799275795948,0.0283795343779399,0.74368389164759,-0.0197455926479345,0.2313164691550605,6911,catboost_tuned,0.2361496324913485,False,,
GesturePhaseSegmentation,xgboost_tuned,gbdt,label_noise,0.05,train_only,True,low,True,ok,,0.6309925725860904,0.8638821215115847,0.981999514692866,0.6101506041992625,0.0592353895155657,0.5079506022271704,0.0576919146463919,0.0277993644295726,1.07013856861155,0.2587631303377769,0.2021153692540763,6911,catboost_tuned,0.2361496324913485,True,utility_gap,
GesturePhaseSegmentation,xgboost_tuned,gbdt,label_noise,0.1,train_only,True,low,True,ok,,0.6225523295070898,0.8591749389967566,1.0078701869284112,0.6262249566397482,0.0736210286176606,0.5195829320830859,0.0743587372468747,0.0370795377134414,1.0793877913508438,0.3356738746711725,0.1915023853594716,6911,catboost_tuned,0.2361496324913485,True,utility_gap,
GesturePhaseSegmentation,xgboost_tuned,gbdt,label_noise,0.2,train_only,True,low,True,ok,,0.6110735989196489,0.8477542549863861,1.05744219411771,0.6570257764826997,0.1102063169607007,0.5393346991756435,0.1102063169607007,0.0488694059055752,1.292450394848621,0.5227171912864531,0.1692260327462323,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece,
GesturePhaseSegmentation,xgboost_tuned,gbdt,label_noise,0.3,train_only,True,low,True,ok,,0.5469277515192438,0.8136958400176295,1.2199149095312507,0.7579757504818945,0.1482581331691224,0.6205808773909678,0.1482581331691224,0.0679936947262602,1.6436967243397198,0.9254377572838411,0.109788354955664,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece;nll,
GesturePhaseSegmentation,xgboost_tuned,gbdt,label_noise,0.4,train_only,True,low,True,ok,,0.5283592167454423,0.7951920612623,1.2909392421333723,0.8021056495313738,0.1739078790296325,0.6535849057619612,0.1739078790296326,0.0829444329710954,1.9223079675731345,1.3288624752154812,0.0821578332882827,6911,catboost_tuned,0.2361496324913485,True,utility_gap;ece;nll,
MiceProtein,catboost_tuned,gbdt,covariate_shift,0.0,test_only,True,low,True,ok,,0.984567901234568,0.9998972960873564,0.0973921890416956,0.0468357427172582,0.0644241720280279,0.0364739770812341,0.0590367647864596,0.0183915014768437,2.1767012144133298,1.206708938033526,0.4707136815949769,756,catboost_tuned,0.4707136815949769,False,,
MiceProtein,catboost_tuned,gbdt,covariate_shift,0.05,test_only,True,low,True,ok,,0.9753086419753086,0.9994852382138432,0.1426145273261103,0.0685830904440343,0.0699125156438306,0.0580220032105417,0.0699125156438304,0.0239081704159996,1.484398619799549,1.190324452924572,0.4615586994091649,756,catboost_tuned,0.4707136815949769,False,,
MiceProtein,catboost_tuned,gbdt,covariate_shift,0.1,test_only,True,low,True,ok,,0.910493827160494,0.996462362940456,0.3267545755254839,0.1571357352327979,0.0873792338839896,0.1525961391653188,0.0873792338839896,0.0387482762774377,1.28960057604626,0.7154783299532097,0.4207193337565963,756,catboost_tuned,0.4707136815949769,True,utility_gap,
MiceProtein,catboost_tuned,gbdt,covariate_shift,0.2,test_only,True,low,True,ok,,0.6296296296296297,0.9643415638308248,0.9839851798524488,0.473196846427121,0.0727846433071899,0.4927388152408296,0.0886069042322723,0.0772080726541324,1.0586036437768085,0.040995973799501,0.2754480091956588,756,catboost_tuned,0.4707136815949769,True,utility_gap,
MiceProtein,catboost_tuned,gbdt,covariate_shift,0.3,test_only,True,low,True,ok,,0.287037037037037,0.856966466206133,1.98298416720208,0.9536138080612572,0.3593007128116746,0.9629194885479728,0.3595434060169058,0.1221950228418821,0.3241490398882936,-1.2045196850421325,-0.0149504662530099,756,catboost_tuned,0.4707136815949769,True,utility_gap;ece;nll,
MiceProtein,catboost_tuned,gbdt,covariate_shift,0.4,test_only,True,low,True,ok,,0.191358024691358,0.8270497824257383,2.210290435090174,1.062925016542968,0.401095139647779,1.0209099699777309,0.3980346307033329,0.1282107401473464,0.6465197917164662,-1.7819383665527215,-0.0809254053397341,756,catboost_tuned,0.4707136815949769,True,utility_gap;ece;nll,
MiceProtein,gbdt_ensemble,gbdt,covariate_shift,0.0,test_only,True,low,True,ok,,0.9907407407407408,0.9999062049517335,0.0967881185092291,0.046545246196746,0.0667072261322758,0.0339028037237645,0.0667072261322758,0.0178506154710109,2.002267664514204,1.810124332471167,0.4712732637587388,756,catboost_tuned,0.4707136815949769,False,,
MiceProtein,gbdt_ensemble,gbdt,covariate_shift,0.05,test_only,True,low,True,ok,,0.9629629629629628,0.9990828011902682,0.1595830095470467,0.0767432054945535,0.0697580436562131,0.0650357111598871,0.0674074518591868,0.0248521412142127,2.295838138999216,0.3818301300785873,0.4571488544814296,756,catboost_tuned,0.4707136815949769,False,,
MiceProtein,gbdt_ensemble,gbdt,covariate_shift,0.1,test_only,True,low,True,ok,,0.941358024691358,0.997955774183554,0.2984048429514871,0.1435023957011201,0.1298401846801267,0.1322567491251275,0.12853120267142,0.041973076872127,1.645389135547392,1.141243812348811,0.4214694690215862,756,catboost_tuned,0.4707136815949769,True,utility_gap;ece,
MiceProtein,gbdt_ensemble,gbdt,covariate_shift,0.2,test_only,True,low,True,ok,,0.6265432098765432,0.9683896847365356,0.9723521941848352,0.4676025628493214,0.0976949445545514,0.5041013528209635,0.0948438055659808,0.0807498628790596,0.74570824899364,0.075019815480318,0.2730981133735622,756,catboost_tuned,0.4707136815949769,True,utility_gap,
MiceProtein,gbdt_ensemble,gbdt,covariate_shift,0.3,test_only,True,low,True,ok,,0.2993827160493827,0.8771079633517691,1.890939862437789,0.9093498540527524,0.3340552044418128,0.9303153984093444,0.3440192256650989,0.1168088543946318,0.2998745562458715,-1.0660991810808391,0.0122791974763382,756,catboost_tuned,0.4707136815949769,True,utility_gap;ece;nll,
MiceProtein,gbdt_ensemble,gbdt,covariate_shift,0.4,test_only,True,low,True,ok,,0.1790123456790123,0.8205776037228882,2.2276643064649475,1.071280082567444,0.4348748491211867,1.0364255784701664,0.4225242499970194,0.1269854134522768,0.8729216240545467,-2.09866546978582,-0.0943049814396078,756,catboost_tuned,0.4707136815949769,True,utility_gap;ece;nll,
MiceProtein,lightgbm,gbdt,covariate_shift,0.0,test_only,True,low,True,ok,,0.9567901234567902,0.9989757187123568,0.164285861509858,0.079004799229481,0.0297862654309728,0.0742137287527266,0.0296377531544725,0.0113699812265385,0.6023183246369611,-0.5634193305571535,0.4635013272128045,756,catboost_tuned,0.4707136815949769,False,,
MiceProtein,lightgbm,gbdt,covariate_shift,0.05,test_only,True,low,True,ok,,0.9351851851851852,0.997951164666594,0.2236469557073101,0.10755145130295,0.0410540031252064,0.1073412628509905,0.0289092836613147,0.0176052450143926,0.5027693797234816,0.147269977739975,0.4490844493951593,756,catboost_tuned,0.4707136815949769,False,,
MiceProtein,lightgbm,gbdt,covariate_shift,0.1,test_only,True,low,True,ok,,0.8117283950617284,0.9861713913005504,0.765196660332112,0.3679818090553115,0.1251917615246984,0.3076105476382493,0.1065677531728271,0.0464051612874293,0.4406844219798893,-0.3769125921608299,0.3314863511929187,756,catboost_tuned,0.4707136815949769,True,utility_gap;ece,
MiceProtein,lightgbm,gbdt,covariate_shift,0.2,test_only,True,low,True,ok,,0.4320987654320987,0.8700555697051204,3.301616523097455,1.5877419282632534,0.4690099131845098,0.9966453725986062,0.4588508004367681,0.1307691197409025,0.1892804024373588,-1.2659296430573117,-0.200790296904271,756,catboost_tuned,0.4707136815949769,True,utility_gap;ece;nll,
MiceProtein,lightgbm,gbdt,covariate_shift,0.3,test_only,True,low,True,ok,,0.2006172839506173,0.7375354233280993,6.937619945698746,3.3362899637439805,0.7602924376387074,1.5276502758676416,0.7602924376387074,0.1949656864174495,0.0789452740097095,-1.9354900458783564,-0.8647154858935084,756,catboost_tuned,0.4707136815949769,True,utility_gap;ece;nll,
MiceProtein,lightgbm,gbdt,covariate_shift,0.4,test_only,True,low,True,ok,,0.132716049382716,0.7117710051261988,8.30473852091412,3.9937350266674487,0.8433894702403577,1.6820986252203376,0.8433894702403577,0.2133194203612502,0.3197448039665277,-4.535895241387516,-1.0977711428467292,756,catboost_tuned,0.4707136815949769,True,utility_gap;ece;nll,
MiceProtein,lightgbm_tuned,gbdt,covariate_shift,0.0,test_only,True,low,True,ok,,0.9537037037037036,0.9990928192264166,0.151861834561973,0.0730301052076195,0.0337425048434456,0.074099887406452,0.0339591101079666,0.0111202510305705,0.788028886098662,-1.2759389149809948,0.4640805097538263,756,catboost_tuned,0.4707136815949769,False,,
MiceProtein,lightgbm_tuned,gbdt,covariate_shift,0.05,test_only,True,low,True,ok,,0.9382716049382716,0.9983653551383151,0.2106627652218001,0.1013073755618157,0.0456828403794094,0.1084378406303904,0.0356839095894869,0.0166502036489395,0.5720100233356419,-0.2064195836459976,0.4506398342947244,756,catboost_tuned,0.4707136815949769,False,,
MiceProtein,lightgbm_tuned,gbdt,covariate_shift,0.1,test_only,True,low,True,ok,,0.8549382716049383,0.9916271766465334,0.6060812725716054,0.2914634821049091,0.0880137000112807,0.2304570114903317,0.0806677204149186,0.0360115018062876,0.4795649200454294,-0.3219771414190135,0.3702684679332985,756,catboost_tuned,0.4707136815949769,True,utility_gap,
MiceProtein,lightgbm_tuned,gbdt,covariate_shift,0.2,test_only,True,low,True,ok,,0.5185185185185185,0.8847372063991414,3.1971447904135624,1.5375016447112104,0.3708385842658649,0.8174161161752891,0.3663784663972887,0.1096434733432663,0.1358193902597562,-0.6767775823900507,-0.1479824102490588,756,catboost_tuned,0.4707136815949769,True,utility_gap;ece;nll,
